day,basis
2018-07-30,-2.4468064283578173e-06
2018-07-31,0.0009791836169774637
2018-08-01,-0.00060226863285017807
2018-08-02,0.00049031918583097855
2018-08-03,-0.00028036954863197572
2018-08-04,-0.00029101948118648302
2018-08-05,-0.00085276736534745101
2018-08-06,0.00050181547610472776
2018-08-07,0.00022916462055388997
2018-08-08,-0.00084327764518699055
2018-08-09,-0.000810133250839562
2018-08-10,0.00074706909656718778
2018-08-11,-0.00087446950187342054
2018-08-12,-0.00016327617610356615
2018-08-13,0.0011126497874758279
2018-08-14,-0.00046541091905727416
2018-08-15,-0.00018509181192116753
2018-08-16,0.00086346892700128741
2018-08-17,-0.00068190550824742679
2018-08-18,0.00052285862779366532
2018-08-19,-0.00068390266042761549
2018-08-20,-0.00069386267274629265
2018-08-21,-0.00041666666666662078
2018-08-22,4.8735318485260137e-05
2018-08-23,-0.00052260456305808223
2018-08-24,-2.0952939697505002e-05
2018-08-25,-0.00018415002881067011
2018-08-26,-0.00035820895522387097
2018-08-27,-0.00033870631557009201
2018-08-28,0.00103022705978284
2018-08-29,0.00050915772796189529
2018-08-30,-0.00059271221674372931
2018-08-31,0.00024104255898760307
2018-09-01,0.00049861041859666777
2018-09-02,-5.6148923378573912e-05
2018-09-03,-5.782718483493543e-05
2018-09-04,0.00016849978122213116
2018-09-05,0.00038805970149269342
2018-09-06,-0.00050797957645865033
2018-09-07,0.00083808403981522339
2018-09-08,-0.00029910833380497603
2018-09-09,-0.00041754588605324994
2018-09-10,1.584283903688366e-05
2018-09-11,-0.00047816410401424481
2018-09-12,-0.00074464157813536325
2018-09-13,0.00020347197173586906
2018-09-14,0.00021152976161986636
2018-09-15,-0.00022409961074210116
2018-09-16,-0.00064565718677933592
2018-09-17,0.0002576540042793507
2018-09-18,-2.3672561134335801e-05
2018-09-19,0.00017365755668508065
2018-09-20,0
2018-09-21,0.00013019638941735856
2018-09-22,-8.1808107927239249e-05
2018-09-23,1.4907573047118206e-05
2018-09-24,0.00015346302224905628
2018-09-25,-0.00047149765647047648
2018-09-26,0.00016705026356822472
2018-09-27,7.0263247985868915e-05
2018-09-28,0.00034968302439630783
2018-09-29,0.0001091507766382005
2018-09-30,-0.00023692498532423834
2018-10-01,-0.00010738685433653306
2018-10-02,0.001196789967191858
2018-10-03,6.1443932411586744e-05
2018-10-04,-0.00052928588869216586
2018-10-05,0.00011302585278016863
2018-10-06,8.0372808513917704e-05
2018-10-07,-9.9769321236009567e-05
2018-10-08,-9.141302051107747e-05
2018-10-09,0.00014872435068302714
2018-10-10,-0.00036193635952341818
2018-10-11,-0.00020471221940043804
2018-10-12,-0.00070022118097623487
2018-10-13,-0.00041528960528536274
2018-10-14,-0.00068461385570106614
2018-10-15,-0.00029618659755648036
2018-10-16,4.8821840228363556e-05
2018-10-17,-0.0005770751339957414
2018-10-18,2.1151359125948233e-05
2018-10-19,-1.2253250174620867e-05
2018-10-20,-0.00044016756723930239
2018-10-21,0.00099998330832118398
2018-10-22,-0.00024311675682242573
2018-10-23,-4.7302895700207515e-05
2018-10-24,-0.00015231132434700978
2018-10-25,0.00030790016681758736
2018-10-26,-0.0003257563128667984
2018-10-27,0.00015371372356121071
2018-10-28,1.0785940680380079e-05
2018-10-29,-3.1523366695540567e-05
2018-10-30,0.00017849047603246682
2018-10-31,-0.00036566628949152857
2018-11-01,-0.0004836193447738113
2018-11-02,-0.00029219860801543707
2018-11-03,0.00042429337930105504
2018-11-04,6.9381808089907793e-05
2018-11-05,-0.00047766343741451056
2018-11-06,-0.00027764526139295587
2018-11-07,-0.00013072968445493327
2018-11-08,-0.00011420035062592593
2018-11-09,-0.00026324028542090705
2018-11-10,-0.0003808457885450256
2018-11-11,0.00024651888970361746
2018-11-12,-0.00038276355285149499
2018-11-13,0.00043978778690734188
2018-11-14,-0.0011329847139931459
2018-11-15,-0.00041714464490560932
2018-11-16,-0.0012093480482464614
2018-11-17,1.7767385831479743e-06
2018-11-18,0.0004945249028611709
2018-11-19,0.0022138357606775738
2018-11-20,0.0011055395427803649
2018-11-21,-0.0004655583374633121
2018-11-22,-0.00036613272311225575
2018-11-23,-0.00054517362988359963
2018-11-24,0.00014240522423736302
2018-11-25,0.00029859659599873467
2018-11-26,0.00046605561597012901
2018-11-27,0.00077157108905057115
2018-11-28,-0.00036343599423194206
2018-11-29,-0.0005912696934708972
2018-11-30,-0.00057406985836316871
2018-12-01,0.00066348131989824033
2018-12-02,-9.8533769445352526e-05
2018-12-03,0.00038362414102954823
2018-12-04,-0.00013665212418134676
2018-12-05,-0.00062071599855695325
2018-12-06,-0.00021375133594581097
2018-12-07,0.00016159598066711744
2018-12-08,0.00025506240233608146
2018-12-09,0.00085463576439126498
2018-12-10,0.00044277691034921851
2018-12-11,-0.00055910708527706632
2018-12-12,0.00031930333817120626
2018-12-13,-0.00083584186840934827
2018-12-14,0.00025743059454064188
2018-12-15,8.7180700683697765e-05
2018-12-16,-8.3625765407990826e-05
2018-12-17,5.699499583844414e-06
2018-12-18,-0.00062414795591547723
2018-12-19,0.00095024329505055682
2018-12-20,-2.9632409954460925e-05
2018-12-21,0.00032302939046435775
2018-12-22,0.00055458341668979116
2018-12-23,-0.00030791076186287292
2018-12-24,-7.7345116404448078e-05
2018-12-25,-0.00026429671711436509
2018-12-26,0.0005717704235865817
2018-12-27,-0.00053532740455897176
2018-12-28,-0.00027609487244950603
2018-12-29,-0.00019484104218314702
2018-12-30,-5.5235394840980057e-05
2018-12-31,-0.0006751465067920126
2019-01-01,-0.00024755473856641341
2019-01-02,0.00060644385470220996
2019-01-03,-0.00041945640573659571
2019-01-04,-0.00055643313176922948
2019-01-05,0.00019623650211086918
2019-01-06,0.00075233222991277771
2019-01-07,-0.00031442981297713501
2019-01-08,0.00029581834225433923
2019-01-09,-0.00028991718452597848
2019-01-10,-0.00063582718886301404
2019-01-11,0.00035820298724620336
2019-01-12,1.9535992274777314e-05
2019-01-13,5.4647794961448781e-05
2019-01-14,-0.00046606675509985873
2019-01-15,1.1257901639805112e-05
2019-01-16,-0.0013753396587821154
2019-01-17,-0.00022399141642770459
2019-01-18,0.00017524973086646689
2019-01-19,0.00019098027446595722
2019-01-20,-0.0011527768359667068
2019-01-21,0.00025518160424176095
2019-01-22,1.9602736542001509e-05
2019-01-23,-0.00014636260773126519
2019-01-24,-0.00045382981942054812
2019-01-25,0.00036743154133311862
2019-01-26,0.00018231540565172288
2019-01-27,4.505976050728222e-05
2019-01-28,-0.00030575251517850344
2019-01-29,0.00039870538017727775
2019-01-30,0.00015036811270663364
2019-01-31,-2.9119711132397086e-05
2019-02-01,0.00049970104590602027
2019-02-02,-0.00036236329345429308
2019-02-03,-3.1809283105532771e-05
2019-02-04,2.3099889698174891e-05
2019-02-05,-5.4729965232036548e-05
2019-02-06,-0.00010865192328579631
2019-02-07,-0.00020597928436916213
2019-02-08,0.00018037518037505862
2019-02-09,-2.1827031687404741e-05
2019-02-10,-1.630408199859712e-05
2019-02-11,0.00026163231021314459
2019-02-12,0.00017623765647978296
2019-02-13,-2.7705435806435474e-05
2019-02-14,0.00012254355866492261
2019-02-15,-0.00018598350576126688
2019-02-16,-0.00080422063834661994
2019-02-17,8.7250993843435154e-05
2019-02-18,0.00025650233417118251
2019-02-19,0.00097497562560944218
2019-02-20,0.0003425917062578332
2019-02-21,4.8256296811821642e-05
2019-02-22,0.00025239777889951576
2019-02-23,-0.00020885141436133292
2019-02-24,0.0012394619025739573
2019-02-25,-0.00016196785721744877
2019-02-26,1.8376417281196211e-05
2019-02-27,-0.00038501127533030477
2019-02-28,0.00023861404571423606
2019-03-01,-0.00026157467957099723
2019-03-02,0.00038482380567184116
2019-03-03,-0.00027575339767582641
2019-03-04,0.00029607299545131305
2019-03-05,-0.00047437223444868337
2019-03-06,0.00042984691235270489
2019-03-07,1.5489307214844317e-05
2019-03-08,5.4335310966102668e-05
2019-03-09,-0.00021303359844182523
2019-03-10,-0.00020935350616069215
2019-03-11,-0.0002867024312882549
2019-03-12,-5.9236671105078464e-05
2019-03-13,0.00012933264355918794
2019-03-14,-0.00026308187520629467
2019-03-15,0.00041796644035319019
2019-03-16,0.00025461934408066433
2019-03-17,0.00024113696076999425
2019-03-18,-5.2660482821376142e-05
2019-03-19,0.0001419488834599747
2019-03-20,-0.00038090149986147459
2019-03-21,0.00016580248402275899
2019-03-22,0.00021821301101354607
2019-03-23,-0.00027708368176815323
2019-03-24,-0.00027052888396816854
2019-03-25,-5.081145900032169e-06
2019-03-26,-0.0005445036785656221
2019-03-27,0.00021049764118807879
2019-03-28,-0.00022592922704889329
2019-03-29,0.00025589471760190108
2019-03-30,0.00020209546210470108
2019-03-31,-0.00020711753310820313
2019-04-01,-0.00013511687609790712
2019-04-02,-0.00010087929689184261
2019-04-03,0.002331427644649775
2019-04-04,0.00013064797311934662
2019-04-05,-8.9910988121721935e-05
2019-04-06,0.00033902404691610322
2019-04-07,0.00039262939846462785
2019-04-08,-0.00030552426053576109
2019-04-09,0.00029126213592234329
2019-04-10,-0.0006122545094899845
2019-04-11,-0.00015346685614170408
2019-04-12,-4.1600551504483718e-05
2019-04-13,7.5318816622482743e-05
2019-04-14,0.00019488238847853445
2019-04-15,0.00022885799858718414
2019-04-16,0.00026673264111698458
2019-04-17,-0.00015760683629262306
2019-04-18,6.8461368771144393e-05
2019-04-19,-0.00020537473282267182
2019-04-20,-2.4566635107858836e-05
2019-04-21,0.00063925237912232369
2019-04-22,6.7200035839931616e-05
2019-04-23,0.00014381129046059371
2019-04-24,-0.00018467220683282548
2019-04-25,-0.0014942814996454779
2019-04-26,0.00028226792871799411
2019-04-27,-0.00030024416081742
2019-04-28,0.00033537320631848999
2019-04-29,-0.00025581599575419389
2019-04-30,0.0003176208133723879
2019-05-01,-1.8576311487494834e-05
2019-05-02,0.0003513645871831006
2019-05-03,-0.00027543484926428885
2019-05-04,2.5731415485230613e-05
2019-05-05,-0.00052288758609453367
2019-05-06,1.7397991227685594e-06
2019-05-07,-9.2365479941292072e-05
2019-05-08,0.00025220091226585417
2019-05-09,-0.0043290740484250856
2019-05-10,-3.6087884983104779e-05
2019-05-11,0.017110830358581186
2019-05-12,0.00126160598566738
2019-05-13,0.0020909519158074374
2019-05-14,0.0068247361454332189
2019-05-15,0.00021175367539516543
2019-05-16,-6.2288742644467376e-05
2019-05-17,-0.00019849740185939879
2019-05-18,-0.00025491047130876687
2019-05-19,0.0014873939679549419
2019-05-20,0.00023305178158650186
2019-05-21,-3.4156159430809296e-05
2019-05-22,-8.2585800748047333e-05
2019-05-23,-0.00056167539747131734
2019-05-24,0.00055619237978787872
2019-05-25,-0.00016323153583419625
2019-05-26,-0.00043299440589794624
2019-05-27,8.90785170026831e-05
2019-05-28,-5.0483957575009342e-05
2019-05-29,0.00011797799594726044
2019-05-30,-0.0008755021440129962
2019-05-31,0.00011689070718867711
2019-06-01,-0.00049976182311251005
2019-06-02,-0.00011230830233388556
2019-06-03,2.2178904904190944e-05
2019-06-04,3.5124098644034873e-05
2019-06-05,-0.00025718510898220526
2019-06-06,-0.0003724299125431596
2019-06-07,8.771347266511853e-06
2019-06-08,0.00031417777901654453
2019-06-09,0.00032380150836441857
2019-06-10,-0.00064514108546553928
2019-06-11,-0.00011414222120753603
2019-06-12,-0.00041094339808356306
2019-06-13,6.8138623161795309e-05
2019-06-14,-4.6242774566440659e-05
2019-06-15,-0.00022704825910746518
2019-06-16,-3.6857794809330713e-05
2019-06-17,3.6504344016918822e-05
2019-06-18,-5.5056680852150208e-06
2019-06-19,-0.00031224710955324309
2019-06-20,-6.5145758380791285e-05
2019-06-21,0.0011948983548986103
2019-06-22,-0.00017708187706788614
2019-06-23,1.191996750438129e-05
2019-06-24,-4.4317461351028875e-05
2019-06-25,0.00020641476170091266
2019-06-26,-0.00028257648658136514
2019-06-27,0.00059223353242154886
2019-06-28,0.00081205551653429353
2019-06-29,-0.00050658944328074718
2019-06-30,-0.0005159340709962601
2019-07-01,2.5411932125685155e-05
2019-07-02,5.9947338568733244e-05
2019-07-03,-0.0010301507537687771
2019-07-04,-0.00010497350092009139
2019-07-05,0.0013736551715337608
2019-07-06,-0.00010571679093573927
2019-07-07,0.0003997811724107958
2019-07-08,0.00062915692971410309
2019-07-09,-0.0002160497025928132
2019-07-10,-0.00035264862239925421
2019-07-11,0.00027418056597583451
2019-07-12,-0.00021433638223988805
2019-07-13,0.00019725672257964177
2019-07-14,0.00069981069727487188
2019-07-15,-0.00027863068701827753
2019-07-16,-0.001757491585969273
2019-07-17,0.00018411405969431804
2019-07-18,-0.00015620353885703597
2019-07-19,0.0001437507913431002
2019-07-20,-0.00020763056284633929
2019-07-21,-0.00051466317891868396
2019-07-22,0.00030850138922344783
2019-07-23,0.000282820623807023
2019-07-24,8.3988167910664657e-05
2019-07-25,-0.00027024647085438502
2019-07-26,-0.00018322475570020647
2019-07-27,-0.00021315841680280556
2019-07-28,0.00036262490122140889
2019-07-29,0.00017459642981854095
2019-07-30,-1.0444725986324954e-06
2019-07-31,7.638487262062732e-05
2019-08-01,0.00010698805492825869
2019-08-02,-4.2760422853116431e-05
2019-08-03,-0.00030138136205892785
2019-08-04,0.00022599945284351719
2019-08-05,-0.00021134857297444576
2019-08-06,8.7966144356910192e-05
2019-08-07,-2.7557342236250726e-05
2019-08-08,-0.00021417077160645892
2019-08-09,-0.00015067352750286478
2019-08-10,-0.00027499467253078169
2019-08-11,-0.0012441590757377163
2019-08-12,-3.3344799264201086e-05
2019-08-13,0.00036630003002025013
2019-08-14,0.00056017838149235999
2019-08-15,-0.00010977342958429226
2019-08-16,-0.00051686389444360881
2019-08-17,0.00016444760288258919
2019-08-18,-7.7618810142565664e-06
2019-08-19,-0.00021437326966877723
2019-08-20,-4.7395523074644785e-05
2019-08-21,-0.00019423085076064606
2019-08-22,-0.00027525079505885675
2019-08-23,-0.00056306577281961534
2019-08-24,4.4403439786400156e-05
2019-08-25,-0.00074832219066145456
2019-08-26,-5.3026103304376626e-05
2019-08-27,1.4727468201192195e-05
2019-08-28,0.00043205431539972139
2019-08-29,-3.5795351657763597e-05
2019-08-30,-0.00029631051672796005
2019-08-31,0.00012829244837275766
2019-09-01,0.00087609434672364372
2019-09-02,0.00036750483558978253
2019-09-03,-0.0001111605157848583
2019-09-04,-0.00045613616705553195
2019-09-05,-0.00022622956716311649
2019-09-06,-0.00053695941150011528
2019-09-07,-0.00011285515901082732
2019-09-08,0.0003198095014247393
2019-09-09,-6.0175946703600047e-05
2019-09-10,0.00025252150146326535
2019-09-11,-0.00020968013443145583
2019-09-12,-0.00028900596350844854
2019-09-13,2.3206208434212172e-05
2019-09-14,5.6119872046789254e-05
2019-09-15,-9.8039120521198342e-05
2019-09-16,-0.00011803369520568818
2019-09-17,-0.00020809162313417673
2019-09-18,-3.8397202320683554e-05
2019-09-19,0.00029382221705920308
2019-09-20,5.9988651327280706e-05
2019-09-21,0.00012116490543645497
2019-09-22,-0.00033602988173153658
2019-09-23,-0.00010822231956497674
2019-09-24,0.00058400073471065461
2019-09-25,8.8967443846676986e-05
2019-09-26,-0.00023934333118780238
2019-09-27,-0.00023355600636343343
2019-09-28,0.00016953679863318527
2019-09-29,-0.00025112446573882785
2019-09-30,-8.927128094637915e-05
2019-10-01,4.3413036452388809e-05
2019-10-02,-4.0670148350407942e-05
2019-10-03,0.0001750981279091679
2019-10-04,-0.00044610323295801724
2019-10-05,-0.00014644009062048102
2019-10-06,0.00074481968361084228
2019-10-07,-0.00014529754862280253
2019-10-08,1.2242314579857805e-06
2019-10-09,-9.8122358581198554e-05
2019-10-10,-0.00015540959776960683
2019-10-11,4.8434945813413677e-05
2019-10-12,0.00015782961389576577
2019-10-13,0.00037341344602603854
2019-10-14,-1.1978630123921086e-05
2019-10-15,0.00025860093218899038
2019-10-16,-4.2543926604188265e-05
2019-10-17,-0.00020816347771790422
2019-10-18,-0.00022775861613366644
2019-10-19,0.00033844949867956053
2019-10-20,-0.00045601853259313874
2019-10-21,3.6597550159278569e-06
2019-10-22,0.00011221945137163125
2019-10-23,-0.00025714446429581095
2019-10-24,0.00013355980038887161
2019-10-25,0.00041363278189998631
2019-10-26,4.3336944745453465e-05
2019-10-27,-0.0001080805420397013
2019-10-28,-0.00061270116478395753
2019-10-29,7.2281831111187245e-05
2019-10-30,-3.4954646346285756e-05
2019-10-31,0.00036648670528460769
2019-11-01,-0.00040188006209107563
2019-11-02,-5.5977058018075176e-05
2019-11-03,6.4167330998010641e-05
2019-11-04,4.7906231535943533e-05
2019-11-05,-0.00047912374068870278
2019-11-06,5.3538636157757225e-06
2019-11-07,-0.00027126147436040693
2019-11-08,-3.7612281207688447e-05
2019-11-09,-0.00054600705382079617
2019-11-10,-0.00035068427684370462
2019-11-11,0.00011793978658602988
2019-11-12,-0.0003445954064525969
2019-11-13,-0.00021875056966291773
2019-11-14,-0.00068002979178150014
2019-11-15,9.0890526492248824e-05
2019-11-16,-2.5909725804629247e-05
2019-11-17,-0.00051750094091074228
2019-11-18,-0.00044826234217687499
2019-11-19,-0.00043522949134700006
2019-11-20,0.00018399582119554836
2019-11-21,-0.0001494544911073703
2019-11-22,-0.00073332847199381046
2019-11-23,-0.0001873742575123627
2019-11-24,-9.8503899595425715e-05
2019-11-25,-6.6108076859694442e-05
2019-11-26,-6.1485661264404357e-05
2019-11-27,-0.00026902771784587109
2019-11-28,-0.00022777845916632788
2019-11-29,0.00014470882517114703
2019-11-30,0.00018695578959637693
2019-12-01,0.00015018488977647237
2019-12-02,-7.9514359196508622e-05
2019-12-03,-4.2508203397684241e-05
2019-12-04,9.4519009440796609e-05
2019-12-05,-6.7668155366074068e-05
2019-12-06,7.0408782764985745e-05
2019-12-07,-0.00013487869597672564
2019-12-08,-0.00021437768554655179
2019-12-09,0.00051235651292325102
2019-12-10,5.121723999979011e-05
2019-12-11,-0.00027739251040226343
2019-12-12,-0.00019171779141102796
2019-12-13,-0.00020389943900089857
2019-12-14,-3.5390462978068804e-05
2019-12-15,1.5452498317802821e-05
2019-12-16,0.00034534194656776762
2019-12-17,-1.8116434323367514e-05
2019-12-18,-0.00025144857739189952
2019-12-19,-8.391256310924522e-05
2019-12-20,-0.00014329776858934551
2019-12-21,0.00017524797588586161
2019-12-22,-0.00052523248869540407
2019-12-23,4.2366569223517558e-05
2019-12-24,5.9263179510882225e-05
2019-12-25,-0.00028176325501794164
2019-12-26,8.3310191613561457e-05
2019-12-27,-0.000308763649696564
2019-12-28,-0.00044285647896302738
2019-12-29,0.00010286617651833474
2019-12-30,-0.00020701076455975631
2019-12-31,-3.1965621668739175e-05
