day,close
2017-07-05,2.6489999294281006
2017-07-06,2.6514999866485596
2017-07-07,2.6375000476837158
2017-07-10,2.6394999027252197
2017-07-11,2.6644999980926514
2017-07-12,2.6770000457763672
2017-07-13,2.6545000076293945
2017-07-14,2.6840000152587891
2017-07-17,2.7170000076293945
2017-07-18,2.7235000133514404
2017-07-19,2.7030000686645508
2017-07-20,2.7084999084472656
2017-07-21,2.7149999141693115
2017-07-24,2.7290000915527344
2017-07-25,2.8405001163482666
2017-07-26,2.8689999580383301
2017-07-27,2.874000072479248
2017-07-28,2.8705000877380371
2017-07-31,2.8880000114440918
2017-08-01,2.8789999485015869
2017-08-02,2.8824999332427979
2017-08-03,2.877000093460083
2017-08-04,2.8849999904632568
2017-08-07,2.9079999923706055
2017-08-08,2.942500114440918
2017-08-09,2.9300000667572021
2017-08-10,2.9059998989105225
2017-08-11,2.9140000343322754
2017-08-14,2.9065001010894775
2017-08-15,2.8845000267028809
2017-08-16,2.9544999599456787
2017-08-17,2.937999963760376
2017-08-18,2.940500020980835
2017-08-21,2.9809999465942383
2017-08-22,2.9865000247955322
2017-08-23,2.9804999828338623
2017-08-24,3.0334999561309814
2017-08-25,3.0329999923706055
2017-08-28,3.065000057220459
2017-08-29,3.0810000896453857
2017-08-30,3.064500093460083
2017-08-31,3.0789999961853027
2017-09-01,3.0980000495910645
2017-09-05,3.1075000762939453
2017-09-06,3.1315000057220459
2017-09-07,3.122999906539917
2017-09-08,3.0215001106262207
2017-09-11,3.0460000038146973
2017-09-12,3.0155000686645508
2017-09-13,2.9609999656677246
2017-09-14,2.936500072479248
2017-09-15,2.9279999732971191
2017-09-18,2.9489998817443848
2017-09-19,2.9495000839233398
2017-09-20,2.9495000839233398
2017-09-21,2.9140000343322754
2017-09-22,2.9244999885559082
2017-09-25,2.9175000190734863
2017-09-26,2.8975000381469727
2017-09-27,2.9110000133514404
2017-09-28,2.9625000953674316
2017-09-29,2.9375
2017-10-02,2.939500093460083
2017-10-03,2.9484999179840088
2017-10-04,2.9444999694824219
2017-10-05,3.0315001010894775
2017-10-06,3.0144999027252197
2017-10-09,3.0169999599456787
2017-10-10,3.0455000400543213
2017-10-11,3.0799999237060547
2017-10-12,3.1040000915527344
2017-10-13,3.1184999942779541
2017-10-16,3.2239999771118164
2017-10-17,3.1805000305175781
2017-10-18,3.1635000705718994
2017-10-19,3.1530001163482666
2017-10-20,3.1514999866485596
2017-10-23,3.1740000247955322
2017-10-24,3.186500072479248
2017-10-25,3.1714999675750732
2017-10-26,3.1675000190734863
2017-10-27,3.0934998989105225
2017-10-30,3.1019999980926514
2017-10-31,3.0920000076293945
2017-11-01,3.1329998970031738
2017-11-02,3.1354999542236328
2017-11-03,3.1105000972747803
2017-11-06,3.1505000591278076
2017-11-07,3.0824999809265137
2017-11-08,3.0929999351501465
2017-11-09,3.0799999237060547
2017-11-10,3.0694999694824219
2017-11-13,3.1115000247955322
2017-11-14,3.059999942779541
2017-11-15,3.0490000247955322
2017-11-16,3.0434999465942383
2017-11-17,3.0625
2017-11-20,3.0905001163482666
2017-11-21,3.125499963760376
2017-11-22,3.1345000267028809
2017-11-24,3.1659998893737793
2017-11-27,3.1324999332427979
2017-11-28,3.0704998970031738
2017-11-29,3.0399999618530273
2017-11-30,3.0369999408721924
2017-12-01,3.065500020980835
2017-12-04,3.062999963760376
2017-12-05,2.9205000400543213
2017-12-06,2.936500072479248
2017-12-07,2.940500020980835
2017-12-08,2.9549999237060547
2017-12-11,2.9879999160766602
2017-12-12,2.999500036239624
2017-12-13,3.0295000076293945
2017-12-14,3.0485000610351562
2017-12-15,3.1099998950958252
2017-12-18,3.121999979019165
2017-12-19,3.127500057220459
2017-12-20,3.1714999675750732
2017-12-21,3.1944999694824219
2017-12-22,3.2144999504089355
2017-12-26,3.2560000419616699
2017-12-27,3.2569999694824219
2017-12-28,3.2860000133514404
2017-12-29,3.2795000076293945
2018-01-02,3.2560000419616699
2018-01-03,3.2369999885559082
2018-01-04,3.2425000667572021
2018-01-05,3.2070000171661377
2018-01-08,3.2009999752044678
2018-01-09,3.1944999694824219
2018-01-10,3.2149999141693115
2018-01-11,3.2135000228881836
2018-01-12,3.2000000476837158
2018-01-16,3.1989998817443848
2018-01-17,3.1665000915527344
2018-01-18,3.1770000457763672
2018-01-19,3.1670000553131104
2018-01-22,3.1775000095367432
2018-01-23,3.0894999504089355
2018-01-24,3.2084999084472656
2018-01-25,3.1989998817443848
2018-01-26,3.182499885559082
2018-01-30,3.1770000457763672
2018-01-31,3.1840000152587891
2018-02-01,3.1970000267028809
2018-02-02,3.1765000820159912
2018-02-05,3.2105000019073486
2018-02-06,3.1775000095367432
2018-02-07,3.0764999389648438
2018-02-08,3.0720000267028809
2018-02-09,3.0244998931884766
2018-02-12,3.0775001049041748
2018-02-13,3.1545000076293945
2018-02-14,3.2284998893737793
2018-02-15,3.2390000820159912
2018-02-16,3.2430000305175781
2018-02-20,3.1860001087188721
2018-02-21,3.2114999294281006
2018-02-22,3.2374999523162842
2018-02-23,3.2084999084472656
2018-02-26,3.1960000991821289
2018-02-27,3.1575000286102295
2018-02-28,3.1075000762939453
2018-03-01,3.0994999408721924
2018-03-02,3.1010000705718994
2018-03-05,3.1054999828338623
2018-03-06,3.1370000839233398
2018-03-07,3.1140000820159912
2018-03-08,3.0585000514984131
2018-03-09,3.1159999370574951
2018-03-12,3.1040000915527344
2018-03-13,3.1189999580383301
2018-03-14,3.1400001049041748
2018-03-15,3.1110000610351562
2018-03-16,3.0929999351501465
2018-03-19,3.0694999694824219
2018-03-20,3.0255000591278076
2018-03-21,3.0485000610351562
2018-03-22,3.0120000839233398
2018-03-23,2.9844999313354492
2018-03-26,2.9605000019073486
2018-03-27,2.9914999008178711
2018-03-28,2.9939999580383301
2018-03-29,3.0190000534057617
2018-04-02,3.0404999256134033
2018-04-03,3.0580000877380371
2018-04-04,3.0069999694824219
2018-04-05,3.0694999694824219
2018-04-06,3.0539999008178711
2018-04-09,3.0715000629425049
2018-04-10,3.1310000419616699
2018-04-11,3.1119999885559082
2018-04-12,3.059999942779541
2018-04-13,3.067500114440918
2018-04-16,3.0915000438690186
2018-04-17,3.0750000476837158
2018-04-18,3.1535000801086426
2018-04-19,3.128000020980835
2018-04-20,3.1315000057220459
2018-04-23,3.1080000400543213
2018-04-24,3.1384999752044678
2018-04-25,3.1319999694824219
2018-04-26,3.1129999160766602
2018-04-27,3.0460000038146973
2018-04-30,3.0525000095367432
2018-05-01,3.0150001049041748
2018-05-02,3.0474998950958252
2018-05-03,3.0590000152587891
2018-05-04,3.065500020980835
2018-05-07,3.059499979019165
2018-05-08,3.0404999256134033
2018-05-09,3.0394999980926514
2018-05-10,3.0924999713897705
2018-05-11,3.0950000286102295
2018-05-14,3.0785000324249268
2018-05-15,3.0425000190734863
2018-05-16,3.0585000514984131
2018-05-17,3.0769999027252197
2018-05-18,3.0510001182556152
2018-05-21,3.0855000019073486
2018-05-22,3.1189999580383301
2018-05-23,3.060499906539917
2018-05-24,3.0855000019073486
2018-05-25,3.0669999122619629
2018-05-29,3.0520000457763672
2018-05-30,3.059499979019165
2018-05-31,3.0580000877380371
2018-06-01,3.0915000438690186
2018-06-04,3.1264998912811279
2018-06-05,3.1909999847412109
2018-06-06,3.2544999122619629
2018-06-07,3.2679998874664307
2018-06-08,3.2929999828338623
2018-06-11,3.250499963760376
2018-06-12,3.2425000667572021
2018-06-13,3.247999906539917
2018-06-14,3.2165000438690186
2018-06-15,3.1410000324249268
2018-06-18,3.1034998893737793
2018-06-19,3.0464999675750732
2018-06-20,3.0464999675750732
2018-06-21,3.0250000953674316
2018-06-22,3.0325000286102295
2018-06-25,2.9920001029968262
2018-06-26,2.996999979019165
2018-06-27,2.9895000457763672
2018-06-28,2.9535000324249268
2018-06-29,2.9509999752044678
2018-07-02,2.9314999580383301
2018-07-03,2.9059998989105225
2018-07-05,2.8139998912811279
2018-07-06,2.812999963760376
2018-07-09,2.8389999866485596
2018-07-10,2.8285000324249268
2018-07-11,2.7335000038146973
2018-07-12,2.7679998874664307
2018-07-13,2.7699999809265137
2018-07-16,2.7569999694824219
2018-07-17,2.7395000457763672
2018-07-18,2.752000093460083
2018-07-19,2.6860001087188721
2018-07-20,2.7460000514984131
2018-07-23,2.7369999885559082
2018-07-24,2.7999999523162842
2018-07-25,2.8059999942779541
2018-07-26,2.8039999008178711
2018-07-27,2.7874999046325684
2018-07-30,2.7790000438690186
2018-07-31,2.8190000057220459
2018-08-01,2.7349998950958252
2018-08-02,2.7269999980926514
2018-08-03,2.7534999847412109
2018-08-06,2.7209999561309814
2018-08-07,2.7409999370574951
2018-08-08,2.7404999732971191
2018-08-09,2.7555000782012939
2018-08-10,2.7325000762939453
2018-08-13,2.7219998836517334
2018-08-14,2.6754999160766602
2018-08-15,2.5569999217987061
2018-08-16,2.6135001182556152
2018-08-17,2.624500036239624
2018-08-20,2.6635000705718994
2018-08-21,2.689500093460083
2018-08-22,2.6684999465942383
2018-08-23,2.6524999141693115
2018-08-24,2.6989998817443848
2018-08-27,2.7049999237060547
2018-08-28,2.7339999675750732
2018-08-29,2.7090001106262207
2018-08-30,2.690500020980835
2018-08-31,2.6489999294281006
2018-09-04,2.5834999084472656
2018-09-05,2.5924999713897705
2018-09-06,2.6184999942779541
2018-09-07,2.6034998893737793
2018-09-10,2.6105000972747803
2018-09-11,2.6040000915527344
2018-09-12,2.6584999561309814
2018-09-13,2.6644999980926514
2018-09-14,2.627500057220459
2018-09-17,2.6335000991821289
2018-09-18,2.7119998931884766
2018-09-19,2.7100000381469727
2018-09-20,2.7209999561309814
2018-09-21,2.8364999294281006
2018-09-24,2.8159999847412109
2018-09-25,2.8034999370574951
2018-09-26,2.8069999217987061
2018-09-27,2.7644999027252197
2018-09-28,2.7869999408721924
2018-10-01,2.7739999294281006
2018-10-02,2.7950000762939453
2018-10-03,2.8224999904632568
2018-10-04,2.7650001049041748
2018-10-05,2.750999927520752
2018-10-08,2.755000114440918
2018-10-09,2.7950000762939453
2018-10-10,2.7690000534057617
2018-10-11,2.7969999313354492
2018-10-12,2.7929999828338623
2018-10-15,2.7804999351501465
2018-10-16,2.7704999446868896
2018-10-17,2.7669999599456787
2018-10-18,2.7374999523162842
2018-10-19,2.7679998874664307
2018-10-22,2.7739999294281006
2018-10-23,2.746999979019165
2018-10-24,2.7465000152587891
2018-10-25,2.7485001087188721
2018-10-26,2.7439999580383301
2018-10-29,2.7385001182556152
2018-10-30,2.6630001068115234
2018-10-31,2.6635000705718994
2018-11-01,2.7214999198913574
2018-11-02,2.8029999732971191
2018-11-05,2.7555000782012939
2018-11-06,2.7304999828338623
2018-11-07,2.752500057220459
2018-11-08,2.7369999885559082
2018-11-09,2.686500072479248
2018-11-12,2.6779999732971191
2018-11-13,2.687000036239624
2018-11-14,2.7095000743865967
2018-11-15,2.749000072479248
2018-11-16,2.8039999008178711
2018-11-19,2.8045001029968262
2018-11-20,2.7664999961853027
2018-11-21,2.7945001125335693
2018-11-23,2.7704999446868896
2018-11-26,2.7585000991821289
2018-11-27,2.7105000019073486
2018-11-28,2.7960000038146973
2018-11-29,2.7780001163482666
2018-11-30,2.7774999141693115
2018-12-03,2.7994999885559082
2018-12-04,2.7485001087188721
2018-12-06,2.7404999732971191
2018-12-07,2.7574999332427979
2018-12-10,2.7184998989105225
2018-12-11,2.7660000324249268
2018-12-12,2.7685000896453857
2018-12-13,2.7625000476837158
2018-12-14,2.7604999542236328
2018-12-17,2.753000020980835
2018-12-18,2.6710000038146973
2018-12-19,2.7214999198913574
2018-12-20,2.7019999027252197
2018-12-21,2.6784999370574951
2018-12-24,2.6684999465942383
2018-12-26,2.7084999084472656
2018-12-27,2.6675000190734863
2018-12-28,2.6789999008178711
2018-12-31,2.628000020980835
