day,btc
2013-07-29,2712.3403274099978
2013-07-30,3558.877746249997
2013-07-31,5708.7202221200096
2013-08-01,3534.3333444799996
2013-08-02,5444.9531715299945
2013-08-03,2406.7126631999954
2013-08-04,1011.1694001900004
2013-08-05,2944.5466978999948
2013-08-06,2531.289443749999
2013-08-07,1576.1762729999971
2013-08-08,4701.1347802800028
2013-08-09,5799.0762959599797
2013-08-10,754.80185689999985
2013-08-11,703.22305315999995
2013-08-12,2950.8424371699948
2013-08-13,3644.091226569999
2013-08-14,7832.1444244599988
2013-08-15,1749.7438240200001
2013-08-16,1945.8118509800004
2013-08-17,1601.9101745399996
2013-08-18,929.14723601000026
2013-08-19,7038.3170631000085
2013-08-20,3887.6506390099935
2013-08-21,9461.0872616300403
2013-08-22,4026.722319850001
2013-08-23,5316.114096829996
2013-08-24,2760.9506516500014
2013-08-25,5981.7118022000059
2013-08-26,4105.7535686599958
2013-08-27,8861.2971805800062
2013-08-28,3508.1617053800014
2013-08-29,2722.0337205299988
2013-08-30,9634.0394835300158
2013-08-31,12537.83420063003
2013-09-01,2117.6076231399993
2013-09-02,4229.8047206099764
2013-09-03,3621.713633559993
2013-09-04,9377.233332980004
2013-09-05,7294.6308309799706
2013-09-06,5683.3415726499879
2013-09-07,2899.8306176399947
2013-09-08,2707.4005149199975
2013-09-09,8252.0512163300282
2013-09-10,3626.9283338699902
2013-09-11,9078.2212342200273
2013-09-12,5161.9991374799929
2013-09-13,2524.7711544400004
2013-09-14,3550.4882807099871
2013-09-15,1973.2083203299994
2013-09-16,1710.2362809400001
2013-09-17,1790.2823946499996
2013-09-18,3950.891859759995
2013-09-19,3443.8726458299984
2013-09-20,3838.9210537699942
2013-09-21,1023.9028820100015
2013-09-22,1078.4850535699998
2013-09-23,2465.011226290002
2013-09-24,3165.4737437800009
2013-09-25,1900.3514024599999
2013-09-26,1002.2244638199998
2013-09-27,2578.6923297000017
2013-09-28,2488.4647703900023
2013-09-29,3011.1375808699963
2013-09-30,3072.5520195099994
2013-10-01,2151.6491880699996
2013-10-02,38763.017271479941
2013-10-03,11393.820891870017
2013-10-04,6632.3927590900184
2013-10-05,1451.6190677300001
2013-10-06,399.44058600000011
2013-10-07,4205.69134063
2013-10-08,5205.6812321599864
2013-10-09,6494.5680260300123
2013-10-10,2321.7715053599936
2013-10-11,2177.8024651100027
2013-10-12,1651.5351907800018
2013-10-13,6020.8346523599967
2013-10-14,12310.34214810011
2013-10-15,10815.778403459999
2013-10-16,15517.284349850017
2013-10-17,5237.2875187199988
2013-10-18,14115.901883520075
2013-10-19,20875.726072519941
2013-10-20,3857.3191775199989
2013-10-21,12821.428176680001
2013-10-22,18464.692466280012
2013-10-23,13848.18262815006
2013-10-24,41374.660164199471
2013-10-25,20163.723578379966
2013-10-26,6283.2991567799882
2013-10-27,6583.209658140081
2013-10-28,5605.2624936000047
2013-10-29,8092.4461762000165
2013-10-30,14204.405438070071
2013-10-31,5287.0885133400034
2013-11-01,1950.885338440002
2013-11-02,4054.6648256499943
2013-11-03,4806.655272030006
2013-11-04,11528.762052720187
2013-11-05,23917.370632010065
2013-11-06,27950.677252957204
2013-11-07,35703.839034999932
2013-11-08,22587.489897399952
2013-11-09,30872.018576999708
2013-11-10,35022.977591829505
2013-11-11,10389.987992850036
2013-11-12,13163.952628200035
2013-11-13,13150.855184540078
2013-11-14,14424.461861260084
2013-11-15,17611.60025431023
2013-11-16,9971.6108425201292
2013-11-17,9939.6055495802211
2013-11-18,22783.134565929584
2013-11-19,36107.292589808974
2013-11-20,27939.091992979658
2013-11-21,17157.12553400013
2013-11-22,12996.995289360082
2013-11-23,9697.7295753601229
2013-11-24,11931.468818790134
2013-11-25,9443.7140917900524
2013-11-26,10075.597245590068
2013-11-27,13045.782241860139
2013-11-28,9436.5909836200644
2013-11-29,9112.6045311001199
2013-11-30,4977.0594060700341
2013-12-01,31224.847805449652
2013-12-02,12076.809572390084
2013-12-03,5606.7175672000158
2013-12-04,6797.527315430033
2013-12-05,23511.645997600135
2013-12-06,28781.871316809284
2013-12-07,43628.169251209423
2013-12-08,13381.650943720095
2013-12-09,15615.239910150194
2013-12-10,11644.110079620128
2013-12-11,15622.933990440075
2013-12-12,8407.6053017400463
2013-12-13,9499.2370509800039
2013-12-14,4137.4071328199943
2013-12-15,11388.013178250319
2013-12-16,28828.672244709836
2013-12-17,24688.82978812997
2013-12-18,80358.814191428857
2013-12-19,37418.633264790216
2013-12-20,26056.050911078702
2013-12-21,12661.238272620301
2013-12-22,13689.703312960244
2013-12-23,8550.8149857401804
2013-12-24,6806.6433429500685
2013-12-25,3822.4551695999867
2013-12-26,18161.485274850136
2013-12-27,11270.522044560053
2013-12-28,10090.227559100058
2013-12-29,6131.6556820099941
2013-12-30,4234.6406542900058
2013-12-31,8561.2894405700863
2014-01-01,5883.9969548700101
2014-01-02,9584.9145335300836
2014-01-03,10253.887743640118
2014-01-04,10768.597887330123
2014-01-05,18946.657091609941
2014-01-06,21038.625486869842
2014-01-07,25356.840649809303
2014-01-08,20372.531727689955
2014-01-09,15871.60252311025
2014-01-10,8011.7933683000492
2014-01-11,10520.596071380181
2014-01-12,10376.843436910131
2014-01-13,14308.708705180241
2014-01-14,4816.783621080026
2014-01-15,7238.1569808600689
2014-01-16,3686.649581240004
2014-01-17,11514.717866400286
2014-01-18,3987.6477698700151
2014-01-19,6661.7255121501294
2014-01-20,5520.2373046200546
2014-01-21,2891.5002399100044
2014-01-22,2938.5475389400099
2014-01-23,2838.9796116500047
2014-01-24,11262.942391460219
2014-01-25,4713.7980338100233
2014-01-26,7513.5705336800438
2014-01-27,15629.681869360231
2014-01-28,13647.500264350227
2014-01-29,3865.8816787600331
2014-01-30,8205.3823444800582
2014-01-31,3912.0445726999978
2014-02-01,4537.3743903000013
2014-02-02,3149.5371589900051
2014-02-03,3446.6951527200026
2014-02-04,3363.6333192200004
2014-02-05,5215.2801681800165
2014-02-06,21114.519128129985
2014-02-07,42788.424675239512
2014-02-08,11122.256599310113
2014-02-09,12068.699384190068
2014-02-10,41511.803121239529
2014-02-11,39535.071227969551
2014-02-12,12849.018104100147
2014-02-13,17145.878630940228
2014-02-14,53681.715135878905
2014-02-15,10825.113682930099
2014-02-16,16745.731512990082
2014-02-17,15689.952436450109
2014-02-18,8466.2461497901331
2014-02-19,4709.1204052400453
2014-02-20,25273.828871909482
2014-02-21,28461.845583439663
2014-02-22,14729.974858170157
2014-02-23,15800.308571280137
2014-02-24,34116.360095379612
2014-02-25,94547.097993941512
2014-02-26,37713.731005149508
2014-02-27,12035.795728819672
2014-02-28,15293.342383790095
2014-03-01,8617.7216375100761
2014-03-02,3126.2185968400095
2014-03-03,50919.541693290121
2014-03-04,25025.608161719527
2014-03-05,8381.3180000601023
2014-03-06,7057.9901550900704
2014-03-07,17234.696282309902
2014-03-08,10971.437405330073
2014-03-09,8290.1086680700573
2014-03-10,11575.115673160057
2014-03-11,3634.0808200000083
2014-03-12,7287.4246882600837
2014-03-13,3312.9606755300283
2014-03-14,5526.4353953000127
2014-03-15,1735.629361430003
2014-03-16,1902.571185060003
2014-03-17,3761.8436880199924
2014-03-18,7736.2682848500144
2014-03-19,3436.6679019299931
2014-03-20,8100.0606361000528
2014-03-21,19202.284553409834
2014-03-22,6731.3157421800333
2014-03-23,4833.2233738400419
2014-03-24,9275.2876873202367
2014-03-25,4902.034030560133
2014-03-26,7649.2307135401643
2014-03-27,41023.551660309822
2014-03-28,35985.214211799357
2014-03-29,4635.1668555800543
2014-03-30,26151.130134719566
2014-03-31,22069.336965839957
2014-04-01,19999.308512160089
2014-04-02,29119.104617599827
2014-04-03,24590.406497779764
2014-04-04,10562.857268750129
2014-04-05,4573.7574160500608
2014-04-06,2952.4066061500462
2014-04-07,6147.4760022300925
2014-04-08,4860.8455047600182
2014-04-09,4167.0906067200185
2014-04-10,45002.969549549394
2014-04-11,38705.556918510134
2014-04-12,10732.240828830127
2014-04-13,10265.683689200123
2014-04-14,29763.39750504016
2014-04-15,24214.573317800336
2014-04-16,29218.850766589425
2014-04-17,18285.631770659969
2014-04-18,9730.4747878101007
2014-04-19,9063.4890710501495
2014-04-20,4760.82881705001
2014-04-21,8179.3332646800682
2014-04-22,3570.3463342499863
2014-04-23,4187.1735187400318
2014-04-24,5017.1444662900403
2014-04-25,30667.921325539613
2014-04-26,7835.6778302901103
2014-04-27,7849.4794299700543
2014-04-28,15283.03446583012
2014-04-29,7573.2009237601105
2014-04-30,7046.9495476202128
2014-05-01,5144.9231675400388
2014-05-02,3751.5883235000288
2014-05-03,7602.4303020300367
2014-05-04,4220.9153227100132
2014-05-05,5435.5430003700503
2014-05-06,6965.0313780700599
2014-05-07,11189.817239100037
2014-05-08,3456.9212552100344
2014-05-09,3062.8906041400719
2014-05-10,3674.9962893500838
2014-05-11,10720.635024170137
2014-05-12,3450.8475370900178
2014-05-13,2044.0919820299889
2014-05-14,3104.6112027600229
2014-05-15,1648.498046939995
2014-05-16,1707.2166771099953
2014-05-17,907.00588869999967
2014-05-18,773.02365380999913
2014-05-19,1423.9288667599997
2014-05-20,21176.512576639987
2014-05-21,7206.2624658700497
2014-05-22,17215.750792069994
2014-05-23,16725.892656000178
2014-05-24,4544.3046182000335
2014-05-25,32267.796052699807
2014-05-26,16378.651125279976
2014-05-27,18029.679125719969
2014-05-28,7636.6570965900073
2014-05-29,7828.1586295000143
2014-05-30,23195.080147479748
2014-05-31,7149.4978287900376
2014-06-01,34401.3101483098
2014-06-02,21044.80880500998
2014-06-03,19813.481510119946
2014-06-04,27560.751748769384
2014-06-05,9921.5874786601016
2014-06-06,5622.6455948700368
2014-06-07,6596.4980908500447
2014-06-08,3644.1827897300072
2014-06-09,6794.5719259500456
2014-06-10,6898.7698429900192
2014-06-11,11459.660741940079
2014-06-12,28947.719568849341
2014-06-13,15003.72766335021
2014-06-14,25862.202664539
2014-06-15,14771.518935040302
2014-06-16,13617.427293390158
2014-06-17,8784.0158269101212
2014-06-18,6071.1032401900657
2014-06-19,5343.7047811200518
2014-06-20,8688.5440458001103
2014-06-21,4122.1563825200483
2014-06-22,4720.2754875701194
2014-06-23,5269.3786721500173
2014-06-24,5497.2282752000337
2014-06-25,9323.3433150502078
2014-06-26,6271.322526370036
2014-06-27,7343.1009224100962
2014-06-28,5725.6948589700396
2014-06-29,3131.4710296899989
2014-06-30,21938.30614235991
2014-07-01,19408.492510430129
2014-07-02,8406.5206922001798
2014-07-03,5822.2270715400655
2014-07-04,6661.578166550119
2014-07-05,3071.4165859200007
2014-07-06,3423.9974279700136
2014-07-07,5581.7237276000978
2014-07-08,2633.52329031002
2014-07-09,3451.8330380400098
2014-07-10,5265.724454030048
2014-07-11,4243.5070753800364
2014-07-12,3924.6383304700566
2014-07-13,2662.9011318400126
2014-07-14,4206.7274035200162
2014-07-15,3856.4699808800665
2014-07-16,3489.2816318500195
2014-07-17,2888.6030329400091
2014-07-18,5082.3054682500706
2014-07-19,1205.7302077799986
2014-07-20,1267.4651107599973
2014-07-21,2269.2607010900088
2014-07-22,1715.168365399998
2014-07-23,1218.9766257599927
2014-07-24,9491.0870479102614
2014-07-25,3966.5969536800612
2014-07-26,4782.6815865600747
2014-07-27,3012.1600759500034
2014-07-28,11443.655524950087
2014-07-29,4189.3703695600107
2014-07-30,7353.0731436001033
2014-07-31,12006.006385530271
2014-08-01,9475.7257498001909
2014-08-02,2552.2285273600114
2014-08-03,2765.6306359100008
2014-08-04,2981.3380742400032
2014-08-05,3861.8086820601338
2014-08-06,4059.2212322900559
2014-08-07,5960.4051155900834
2014-08-08,3293.1738983100122
2014-08-09,1530.3475901499919
2014-08-10,1871.4840265799955
2014-08-11,7910.1658164401642
2014-08-12,7128.993938370154
2014-08-13,18291.776266540353
2014-08-14,41053.716926959016
