day,basis
2017-11-25,0.010975849453046527
2017-11-26,0.029917769680609885
2017-11-27,0.012301554404144932
2017-11-28,0.0052744321396815952
2017-11-29,0.025609318034492512
2017-11-30,0.0065088180051551259
2017-12-01,0.0080543522714942029
2017-12-02,0.003694211483735943
2017-12-03,0.011158569188234102
2017-12-04,0.0056118835823473212
2017-12-05,0.0015692321104547879
2017-12-06,0.039848561444422836
2017-12-07,0.047654075546719632
2017-12-08,0.030669395465994898
2017-12-09,0.044617008515925427
2017-12-10,0.02617654520341639
2017-12-11,0.017952166539968228
2017-12-12,0.084411672423041262
2017-12-13,0.040934829969395015
2017-12-14,0.02539335830224454
2017-12-15,0.011336483876981607
2017-12-16,0.028653077634214208
2017-12-17,0.0275169379459832
2017-12-18,0.0096922770964533722
2017-12-19,0.03142663860493089
2017-12-20,0.0004797143304193785
2017-12-21,0.017179770523293669
2017-12-22,0.066330447127964209
2017-12-23,0.13352556390977433
2017-12-24,0.05347703703703699
2017-12-25,0.034500932161695363
2017-12-26,0.0064930801879785616
2017-12-27,-0.0060097063452175803
2017-12-28,0.0188899959173916
2017-12-29,0.012946052896953164
2017-12-30,0.032152707272743219
2017-12-31,0.010700360737105008
2018-01-01,0.0074745889387144437
2018-01-02,0.0072503715474705466
2018-01-03,0.011972913319539202
2018-01-04,0.0056741440973628876
2018-01-05,-2.24051451647167e-05
2018-01-06,0.001710624442362807
2018-01-07,0.0014978300349905993
2018-01-08,0.0061197621345085995
2018-01-09,0.0056243055555555976
2018-01-10,-0.0021405921611796774
2018-01-11,0.0052331106038470132
2018-01-12,0.0058216842636940047
2018-01-13,-0.001551724137931032
2018-01-14,0.013450102745901749
2018-01-15,0.003697951171091729
2018-01-16,0.061468807339449594
2018-01-17,0.019221406542485608
2018-01-18,0.031341081940563731
2018-01-19,0.0020923783745157021
2018-01-20,-0.0029015761011380592
2018-01-21,-0.0010260190806591352
2018-01-22,0.00061802686790501937
2018-01-23,0.002385366296330016
2018-01-24,0.00059911947058988169
2018-01-25,-0.0051247083963071871
2018-01-26,-0.00019027865452259096
2018-01-27,-0.014968236010791003
2018-01-28,-0.028952142054469943
2018-01-29,-0.011375877699760006
2018-01-30,-0.023688377349570411
2018-01-31,-0.017997880428970103
2018-02-01,-0.022796850134207625
2018-02-02,-0.0096370687352572704
2018-02-03,0.0043521928356211603
2018-02-04,-0.0020648005268296687
2018-02-05,-0.005014416447285952
2018-02-06,0.0047463846714774771
2018-02-07,-0.0030596131069877686
2018-02-08,0.055765529893294197
2018-02-09,-0.001486655795999936
2018-02-10,0.0015830831569796366
2018-02-11,0.0011297291130323295
2018-02-12,-0.0034505222958552961
2018-02-13,-0.002329067085094616
2018-02-14,0.0024328068072030362
2018-02-15,0.0031139719742521166
2018-02-16,0.0007391746834146673
2018-02-17,0.0074233098269405051
2018-02-18,-0.00032648171172722229
2018-02-19,-0.0011656056666368153
2018-02-20,0.0030872271111750393
2018-02-21,0.0015971104468459618
2018-02-22,0.0019325168381740809
2018-02-23,0.0013769563638086346
2018-02-24,-0.00060756036148290615
2018-02-25,0.00083315954118878821
2018-02-26,-0.0023246803564509477
2018-02-27,-0.00023370145254453245
2018-02-28,-0.0018873296174211074
2018-03-01,-0.0022051282051281929
2018-03-02,-0.0035329287073104787
2018-03-03,-0.0027894854367577215
2018-03-04,-0.003916630481980099
2018-03-05,-0.0066753972411384144
2018-03-06,-0.0015378183881273877
2018-03-07,0.0015136226034309086
2018-03-08,0.003586204813819327
2018-03-09,0.0030345724504172722
2018-03-10,0.0028756405198502311
2018-03-11,3.2516675285254593e-05
2018-03-12,-0.0012418768767782362
2018-03-13,-0.00050163934426228352
2018-03-14,0.004531211750306019
2018-03-15,0.0023067644867480475
2018-03-16,0.001815980629539915
2018-03-17,0.0041918004294039246
2018-03-18,0.00024542154508133684
2018-03-19,-0.0012790697674418539
2018-03-20,-0.0011200923009927477
2018-03-21,0.00076646032639282602
2018-03-22,-0.0008953444382028275
2018-03-23,0.0032670152831582033
2018-03-24,-0.0018158715598477482
2018-03-25,-0.0020247575308582899
2018-03-26,0.0013240343585072534
2018-03-27,-0.00024373004460265246
2018-03-28,-0.00082774583925626644
2018-03-29,-0.0014301551168242055
2018-03-30,0.0011373886550598566
2018-03-31,0.00066292022859926192
2018-04-01,0.00044033400802279132
2018-04-02,-0.0015575396825396881
2018-04-03,0.0026589387741873249
2018-04-04,-0.00065037300804871023
2018-04-05,0.0022287010616237612
2018-04-06,0.0026691348337244403
2018-04-07,-0.0002595782940340019
2018-04-08,0.00028640638358501391
2018-04-09,-0.0017087540101906606
2018-04-10,-0.0027630444629523909
2018-04-11,-0.0015531098868387661
2018-04-12,-0.00088350372333712013
2018-04-13,0.0020031964820923509
2018-04-14,0.0005125634297242776
2018-04-15,2.9922202274157428e-05
2018-04-16,-0.0019826607083517356
2018-04-17,0.00089790514164822532
2018-04-18,-0.0025633182429951606
2018-04-19,-0.00048320850446970098
2018-04-20,0.0010488902537886258
2018-04-21,1.2338325868777034e-05
2018-04-22,0.00090929575669562723
2018-04-23,-0.00030333523244330252
2018-04-24,0.0026101898234822674
2018-04-25,-0.00045208619175451936
2018-04-26,0.00065939995683139685
2018-04-27,0.00080759588799073079
2018-04-28,-0.0019266153187847967
2018-04-29,-0.0031839898078351858
2018-04-30,-0.00023577737856661507
2018-05-01,8.9290832367083794e-05
2018-05-02,-0.0062025294555270172
2018-05-03,-0.0024882051282051343
2018-05-04,-0.0029843555531763322
2018-05-05,-0.0064882400648823557
2018-05-06,-0.0061093217627893326
2018-05-07,-0.0012813667912440208
2018-05-08,-0.0010601291311294059
2018-05-09,-0.0010655209452201664
2018-05-10,0.00092310768478820471
2018-05-11,0.00039642857142863086
2018-05-12,0.0010701705894442526
2018-05-13,0.00073619971174165855
2018-05-14,0.00076875662273434564
2018-05-15,0.0018269912550223921
2018-05-16,0.0016806722689075571
2018-05-17,0.0021811959519788537
2018-05-18,-0.00015777062820609977
2018-05-19,0.00025627042724285509
2018-05-20,-0.0011868211254159045
2018-05-21,0.0014556318635430276
2018-05-22,0.0013275484479968735
2018-05-23,0.00040656096081681525
2018-05-24,0.0012065990671958904
2018-05-25,0.00028295561217639431
2018-05-26,0.00054404441802247128
2018-05-27,0.0010423777658778999
2018-05-28,0.0012593323003238233
2018-05-29,-0.00017289235507533807
2018-05-30,0.00054908106876938589
2018-05-31,-1.3360035591158947e-06
2018-06-01,-0.00088950819105415579
2018-06-02,-0.0004725112335945969
2018-06-03,-0.0010227811870484604
2018-06-04,4.9418992920990945e-05
2018-06-05,-0.0016380327868852351
2018-06-06,-0.00050138141023969851
2018-06-07,-0.00079962762056817738
2018-06-08,0.0020201382532116785
2018-06-09,0.00062335401836421944
2018-06-10,0.000786401753735122
2018-06-11,0.0013096623981374567
2018-06-12,0.0022970903522205877
2018-06-13,0.0015144340021422398
2018-06-14,0.00037824104352335297
2018-06-15,0.00036312980325270416
2018-06-16,4.7810141302173648e-05
2018-06-17,-0.00037986792999888941
2018-06-18,-0.00051247977641577513
2018-06-19,-0.0007120383432648314
2018-06-20,-0.00034459758249261174
2018-06-21,2.5301986652515041e-05
2018-06-22,0.0024516129032257084
2018-06-23,0.0046032670024944711
2018-06-24,0.0021215681354151972
2018-06-25,-0.00095809341010877347
2018-06-26,0.00053040960140227078
2018-06-27,-0.00025433137748143153
2018-06-28,-0.00039631156922292909
2018-06-29,0.00071636936262486905
2018-06-30,-0.0010766705216062045
2018-07-01,-0.0011499478512021488
2018-07-02,-0.0005290773344781563
2018-07-03,-0.0017255513627864039
2018-07-04,7.4389173794431329e-05
2018-07-05,0.00057434295166336469
2018-07-06,-0.0014796256456341972
2018-07-07,-0.00054758190789372385
2018-07-08,-0.0015092147018072044
2018-07-09,0.00028369347895274011
2018-07-10,0.0010783066615212
2018-07-11,0.0018767432781390259
2018-07-12,-0.000131188035651153
2018-07-13,0.00027676894781136774
2018-07-14,-0.00053422990119944558
2018-07-15,-0.00067369640532610742
2018-07-16,0.0008120951608945326
2018-07-17,-0.00033208335155454627
2018-07-18,-0.00039420745336560259
2018-07-19,0.0005089596997673862
2018-07-20,-0.00041839692648615312
2018-07-21,0.0012461513925268175
2018-07-22,0.00040704333726848674
2018-07-23,-0.00011915539547291409
2018-07-24,-0.0013980784162415105
2018-07-25,-0.0022615966456449588
2018-07-26,0.0015138888888888147
2018-07-27,-0.00053244949972941491
2018-07-28,0.00046929862955069623
2018-07-29,0.00065034709535982671
2018-07-30,-0.00047835065672285904
2018-07-31,-0.00047342299050689984
2018-08-01,-7.7584823882426157e-05
2018-08-02,0.0010909269690169143
2018-08-03,-0.00063352734546651135
2018-08-04,-0.00069045798477573861
2018-08-05,0.00082856528653141304
2018-08-06,0.0004585555212681669
2018-08-07,-0.00027380707910351632
2018-08-08,-0.00039777247414474193
2018-08-09,0.0025513837351582858
2018-08-10,0.00032552030351507
2018-08-11,0.00051505451394739943
2018-08-12,0.0012174378956080201
2018-08-13,0.0011718843804782164
2018-08-14,0.0011198950239816874
2018-08-15,0.00029518952763307738
2018-08-16,0.00065750386184482146
2018-08-17,0.00015187205083466715
2018-08-18,0.0013588062542659873
2018-08-19,0.0018525579966437444
2018-08-20,0.00062351714832020733
2018-08-21,-0.00063425925925919557
2018-08-22,-0.00014148963431226402
2018-08-23,0.00020689623464176243
2018-08-24,0.0013828940200308892
2018-08-25,0.00057621138047170284
2018-08-26,0.0014895522388058691
2018-08-27,0.00047187290117878256
2018-08-28,-0.00072073498009495029
2018-08-29,-4.5511305292733617e-05
2018-08-30,-0.00026342765188613892
2018-08-31,0.00054198918588954648
2018-09-01,-0.0012402760551721848
2018-09-02,-0.0009600096411810366
2018-09-03,-0.00083160999143616632
2018-09-04,0.00012773370511998117
2018-09-05,-0.0017970149253730971
2018-09-06,-0.003224365831237197
2018-09-07,-8.2870250205591134e-05
2018-09-08,0.00047695653228352342
2018-09-09,-0.0025276724136552575
2018-09-10,-0.0019011406844106071
2018-09-11,-0.0019666683082045777
2018-09-12,-0.0019909696432346413
2018-09-13,-0.00021426215205522237
2018-09-14,0.00021770581305391445
2018-09-15,0.00057099352874012688
2018-09-16,-0.0010760953112990412
2018-09-17,0.00032166742149164484
2018-09-18,-0.00011836280567190105
2018-09-19,-0.00077441883386619725
2018-09-20,0.00017097966728285563
2018-09-21,-0.0013345129915284248
2018-09-22,-0.002338224466573946
2018-09-23,-0.0016413237924866042
2018-09-24,0.00010636051046963857
2018-09-25,-0.0016517927767799589
2018-09-26,-0.0014632365679213555
2018-09-27,-0.0013634060034712903
2018-09-28,-0.0021960696833861482
2018-09-29,-0.0023315818676304945
2018-09-30,-0.003255077664613748
2018-10-01,-0.0058654397340435205
2018-10-02,-0.0041879986944108882
2018-10-03,-0.0067542242703533262
2018-10-04,-0.0070278246653290299
2018-10-05,-0.0062857444259416528
2018-10-06,-0.0063449024683551736
2018-10-07,-0.0068417567865813878
2018-10-08,-0.0097317402491530203
2018-10-09,-0.010084712789242611
2018-10-10,-0.016051877544864923
2018-10-11,-0.015671679983623177
2018-10-12,-0.017465834446118711
2018-10-13,-0.02162190328963054
2018-10-14,-0.024584578205302132
2018-10-15,-0.046216956682710086
2018-10-16,-0.044703052252684228
2018-10-17,-0.044087650147087487
2018-10-18,-0.033842174601448005
2018-10-19,-0.022345333349671037
2018-10-20,-0.026470766802258461
2018-10-21,-0.026438101943670023
2018-10-22,-0.026370570716586661
2018-10-23,-0.024165676103339973
2018-10-24,-0.022773589216358303
2018-10-25,-0.020298433385569137
2018-10-26,-0.020456884699088351
2018-10-27,-0.014830300049188505
2018-10-28,-0.013299064858943055
2018-10-29,-0.012372921428008499
2018-10-30,-0.0099891484108818318
2018-10-31,-0.01063257129315609
2018-11-01,-0.01029641185647423
2018-11-02,-0.013083658948271459
2018-11-03,-0.0086314738010581094
2018-11-04,-0.0096471549604139062
2018-11-05,-0.010046390549374729
2018-11-06,-0.010831233097769455
2018-11-07,-0.01145252840330413
2018-11-08,-0.011358305143336911
2018-11-09,-0.013255472360548803
2018-11-10,-0.013310948927802491
2018-11-11,-0.014296545169547592
2018-11-12,-0.019401618144541999
2018-11-13,-0.030710814753331706
2018-11-14,-0.053517064843534912
2018-11-15,-0.030222129523412078
2018-11-16,-0.025406917329391709
2018-11-17,-0.022052879293710914
2018-11-18,-0.018014835747085844
2018-11-19,-0.03595293715109682
2018-11-20,-0.045982986974813955
2018-11-21,-0.024878407747577325
2018-11-22,-0.023945080091533288
2018-11-23,-0.030948217553685931
2018-11-24,-0.040038754564596046
2018-11-25,-0.036489972538903293
2018-11-26,-0.033887421676764395
2018-11-27,-0.025859243757112571
2018-11-28,-0.0093367879292356459
2018-11-29,-0.011136355171514789
2018-11-30,-0.016163035839775186
2018-12-01,-0.011458179197235352
2018-12-02,-0.013895664754470793
2018-12-03,-0.01301232489102766
2018-12-04,-0.012602362563391312
2018-12-05,-0.020014112004753559
2018-12-06,-0.021514784467402848
2018-12-07,-0.0069163079725580445
2018-12-08,-0.0029112294887317924
2018-12-09,-0.0040024031342286159
2018-12-10,-0.0066212626133159702
2018-12-11,-0.0091794142096029985
2018-12-12,-0.0042844702467345064
2018-12-13,-0.011223296972193153
2018-12-14,-0.0088270779766576046
2018-12-15,-0.0089422490129899002
2018-12-16,-0.010428442671440608
2018-12-17,-0.0034937932449530251
2018-12-18,0.004048749240346261
2018-12-19,0.0055403553036137421
2018-12-20,0.0063512132002510047
2018-12-21,0.00010420302918201507
2018-12-22,0.0079895464824470963
2018-12-23,0.0038730593351672393
2018-12-24,0.0064845147591947594
2018-12-25,0.0091329198913980836
2018-12-26,0.0085077321361450853
2018-12-27,0.0061604692943488804
2018-12-28,0.01271078280710336
2018-12-29,0.0091981208663931557
2018-12-30,0.0071253659344907572
2018-12-31,-0.0029814469739933847
2019-01-01,0.0076267927966837679
2019-01-02,0.0083528570243822653
