day,sum
2020-06-06,0.00030000000000000003
2020-06-07,0.00030000000000000003
2020-06-08,0.00054750999999999997
2020-06-09,0.00043901999999999998
2020-06-10,0.00030000000000000003
2020-06-11,0.00043457000000000001
2020-06-12,0.00030000000000000003
2020-06-13,0.00030000000000000003
2020-06-14,0.00030000000000000003
2020-06-15,0.00030000000000000003
2020-06-16,0.00030000000000000003
2020-06-17,0.00030000000000000003
2020-06-18,0.00030000000000000003
2020-06-19,0.00030000000000000003
2020-06-20,0.00030000000000000003
2020-06-21,0.00030000000000000003
2020-06-22,0.00030000000000000003
2020-06-23,0.00030000000000000003
2020-06-24,0.00030000000000000003
2020-06-25,0.00030000000000000003
2020-06-26,0.00030000000000000003
2020-06-27,0.00030000000000000003
2020-06-28,0.00030000000000000003
2020-06-29,0.00030000000000000003
2020-06-30,0.00030000000000000003
2020-07-01,0.00030000000000000003
2020-07-02,0.00030000000000000003
2020-07-03,0.00030000000000000003
2020-07-04,0.00030000000000000003
2020-07-05,0.00030000000000000003
2020-07-06,0.00030000000000000003
2020-07-07,0.00030000000000000003
2020-07-08,0.00030000000000000003
2020-07-09,0.00032967000000000001
2020-07-10,0.00030000000000000003
2020-07-11,0.00030000000000000003
2020-07-12,0.00030000000000000003
2020-07-13,0.00032899000000000003
2020-07-14,0.00030000000000000003
2020-07-15,0.00030000000000000003
2020-07-16,0.00030000000000000003
2020-07-17,0.00030000000000000003
2020-07-18,0.00030000000000000003
2020-07-19,0.00030000000000000003
2020-07-20,0.00030000000000000003
2020-07-21,0.00030000000000000003
2020-07-22,0.00030000000000000003
2020-07-23,0.0018220700000000001
2020-07-24,0.0019539800000000001
2020-07-25,0.00075224000000000005
2020-07-26,0.00222894
2020-07-27,0.0023781499999999999
2020-07-28,0.0034861800000000002
2020-07-29,0.0025363600000000001
2020-07-30,0.00191808
2020-07-31,0.00240164
2020-08-01,0.00133107
2020-08-02,0.00291508
2020-08-03,0.0013419199999999999
2020-08-04,0.0015441300000000001
2020-08-05,0.0020406999999999999
2020-08-06,0.0018881599999999998
2020-08-07,0.0012865400000000001
2020-08-08,0.00074833000000000007
2020-08-09,0.00113777
2020-08-10,0.00194433
2020-08-11,0.00152589
2020-08-12,0.00092759000000000006
2020-08-13,0.0014392999999999999
2020-08-14,0.0040790100000000001
2020-08-15,0.0023917600000000002
2020-08-16,0.0022525900000000001
2020-08-17,0.0023964799999999999
2020-08-18,0.0027387699999999997
2020-08-19,0.00096129000000000006
2020-08-20,0.00072359000000000008
2020-08-21,0.00041092
2020-08-22,0.00030000000000000003
2020-08-23,0.00061373000000000005
2020-08-24,0.00086038
2020-08-25,0.00045396
2020-08-26,0.00045925000000000002
2020-08-27,0.00031281000000000001
2020-08-28,0.00032225999999999999
2020-08-29,0.00030000000000000003
2020-08-30,0.00030000000000000003
2020-08-31,0.00030000000000000003
2020-09-01,0.00092180000000000007
2020-09-02,0.0011590999999999999
2020-09-03,0.00034859000000000002
2020-09-04,0.00042740999999999998
2020-09-05,0.00030000000000000003
2020-09-06,0.00030000000000000003
2020-09-07,0.00026480000000000004
2020-09-08,0.00030000000000000003
2020-09-09,0.00030000000000000003
2020-09-10,0.00026538000000000001
2020-09-11,0.00019971999999999999
2020-09-12,0.00023731000000000002
2020-09-13,0.00030000000000000003
2020-09-14,0.00030000000000000003
2020-09-15,0.00030000000000000003
2020-09-16,0.00030000000000000003
2020-09-17,0.00030000000000000003
2020-09-18,0.00030000000000000003
2020-09-19,0.00030000000000000003
2020-09-20,0.00019920000000000002
2020-09-21,0.00013594
2020-09-22,-0.0002165
2020-09-23,0.00021632000000000002
2020-09-24,7.0829999999999998e-05
2020-09-25,0.00025361000000000003
2020-09-26,0.00030000000000000003
2020-09-27,0.00030000000000000003
2020-09-28,0.00030000000000000003
2020-09-29,0.00015862
2020-09-30,0.00019720000000000002
2020-10-01,0.00029937000000000003
2020-10-02,0.00010859000000000002
2020-10-03,-9.2700000000000004e-05
2020-10-04,2.9460000000000006e-05
2020-10-05,8.863000000000001e-05
2020-10-06,5.0590000000000002e-05
2020-10-07,2.7130000000000003e-05
2020-10-08,0.00030000000000000003
2020-10-09,0.00030000000000000003
2020-10-10,0.00055247
2020-10-11,0.00035122000000000002
2020-10-12,0.00030000000000000003
2020-10-13,0.00041910000000000005
2020-10-14,0.00030000000000000003
2020-10-15,0.00030000000000000003
2020-10-16,0.00030000000000000003
2020-10-17,0.00030000000000000003
2020-10-18,0.00030000000000000003
2020-10-19,0.00030000000000000003
2020-10-20,0.00059270000000000004
2020-10-21,0.00092710000000000004
2020-10-22,0.0021057000000000003
2020-10-23,0.0011103300000000001
2020-10-24,0.0012826000000000001
2020-10-25,0.00059794999999999998
2020-10-26,0.00041330000000000002
2020-10-27,0.00038409000000000002
2020-10-28,0.00035252999999999999
2020-10-29,0.00030000000000000003
2020-10-30,0.00030000000000000003
2020-10-31,0.00030000000000000003
2020-11-01,0.00030000000000000003
2020-11-02,0.00050095000000000001
2020-11-03,0.00030000000000000003
2020-11-04,0.00030000000000000003
2020-11-05,0.0021907200000000002
2020-11-06,0.00184851
2020-11-07,0.0021000599999999999
2020-11-08,0.00114595
2020-11-09,0.00104491
2020-11-10,0.00086826000000000004
2020-11-11,0.0010265700000000001
2020-11-12,0.00059190999999999996
2020-11-13,0.00071031999999999996
2020-11-14,0.0008063800000000001
2020-11-15,0.00030000000000000003
2020-11-16,0.00030000000000000003
2020-11-17,0.00072062000000000005
2020-11-18,0.00137637
2020-11-19,0.00063089999999999999
2020-11-20,0.00174577
2020-11-21,0.00099054000000000004
2020-11-22,0.0023936499999999998
2020-11-23,0.0035807
2020-11-24,0.00272945
2020-11-25,0.0024365599999999999
2020-11-26,0.00072112000000000001
2020-11-27,0.00044749999999999998
2020-11-28,0.00030000000000000003
2020-11-29,0.00030000000000000003
2020-11-30,0.0013708100000000001
2020-12-01,0.0013021300000000001
2020-12-02,0.00075234
2020-12-03,0.00097331000000000002
2020-12-04,0.00062258000000000007
2020-12-05,0.00053855000000000005
2020-12-06,0.00030000000000000003
2020-12-07,0.00030000000000000003
2020-12-08,0.00057110000000000006
2020-12-09,0.00033841999999999998
2020-12-10,0.00030000000000000003
2020-12-11,0.00039782000000000001
2020-12-12,0.00030000000000000003
2020-12-13,0.00030000000000000003
2020-12-14,0.00030000000000000003
2020-12-15,0.00030000000000000003
2020-12-16,0.0012246000000000002
2020-12-17,0.0025716799999999998
2020-12-18,0.00138872
2020-12-19,0.0020479600000000001
2020-12-20,0.00162126
2020-12-21,0.00078671999999999998
2020-12-22,0.00035699000000000001
2020-12-23,0.00062856000000000001
2020-12-24,0.00030000000000000003
2020-12-25,0.00030889000000000003
2020-12-26,0.00030000000000000003
2020-12-27,0.00154923
2020-12-28,0.0024165599999999999
2020-12-29,0.0020363300000000003
2020-12-30,0.0022151699999999998
2020-12-31,0.00152031
2021-01-01,0.0015243499999999998
2021-01-02,0.0018399100000000002
2021-01-03,0.0030790599999999998
2021-01-04,0.0075598100000000001
2021-01-05,0.00248387
2021-01-06,0.0065795599999999999
2021-01-07,0.0045706999999999996
2021-01-08,0.0038655300000000003
2021-01-09,0.0029321
2021-01-10,0.0066949000000000002
2021-01-11,0.0028347799999999999
2021-01-12,0.0011314299999999999
2021-01-13,0.00089674999999999998
2021-01-14,0.0017874399999999999
2021-01-15,0.00170524
2021-01-16,0.00221535
2021-01-17,0.00207653
2021-01-18,0.0024695699999999999
2021-01-19,0.0051904800000000008
2021-01-20,0.0027514000000000002
2021-01-21,0.00138237
2021-01-22,0.00046987999999999999
2021-01-23,0.00064409000000000005
2021-01-24,0.0024607600000000002
2021-01-25,0.0024974100000000003
2021-01-26,0.00075988
2021-01-27,0.00056342000000000002
2021-01-28,0.00081678000000000002
2021-01-29,0.0041562400000000003
2021-01-30,0.0020471
2021-01-31,0.0030084399999999998
2021-02-01,0.0014213699999999999
2021-02-02,0.0033694900000000002
2021-02-03,0.0047537999999999999
2021-02-04,0.0042662999999999998
2021-02-05,0.0044563099999999998
2021-02-06,0.0036809300000000002
2021-02-07,0.00287981
2021-02-08,0.0033428500000000001
2021-02-09,0.0056409700000000004
2021-02-10,0.0046000500000000005
2021-02-11,0.0031840599999999998
2021-02-12,0.0029648499999999998
2021-02-13,0.0049604000000000002
2021-02-14,0.0041186699999999996
2021-02-15,0.0017443299999999999
2021-02-16,0.0033186299999999999
2021-02-17,0.0043112599999999999
2021-02-18,0.0051601199999999998
2021-02-19,0.0039084699999999998
2021-02-20,0.0057198500000000003
2021-02-21,0.0020229900000000001
2021-02-22,0.00159548
2021-02-23,0.00046168000000000001
2021-02-24,0.00081523999999999995
2021-02-25,0.00072948000000000002
2021-02-26,0.00062587999999999999
2021-02-27,0.00090140999999999995
2021-02-28,0.00030000000000000003
2021-03-01,0.00092546000000000002
2021-03-02,0.00124405
2021-03-03,0.00107091
2021-03-04,0.00096540000000000005
2021-03-05,0.00057446000000000005
2021-03-06,0.00121879
2021-03-07,0.00146686
2021-03-08,0.0011230300000000001
2021-03-09,0.00201731
2021-03-10,0.0021563100000000003
2021-03-11,0.0019429099999999999
2021-03-12,0.00239347
2021-03-13,0.0022552099999999997
2021-03-14,0.0033087900000000003
2021-03-15,0.00171886
2021-03-16,0.00095321000000000002
2021-03-17,0.0013100399999999999
2021-03-18,0.0020533999999999999
2021-03-19,0.00057762000000000004
2021-03-20,0.0021555699999999999
2021-03-21,0.00097327999999999998
2021-03-22,0.00141372
2021-03-23,0.00062989000000000003
2021-03-24,0.0010295300000000001
2021-03-25,0.00055938000000000006
2021-03-26,0.00062430999999999999
2021-03-27,0.00059989000000000006
2021-03-28,0.00086716000000000007
2021-03-29,0.0015007099999999999
2021-03-30,0.0016731000000000001
2021-03-31,0.0022219000000000002
2021-04-01,0.0033075800000000001
2021-04-02,0.0028881900000000001
2021-04-03,0.0031250599999999998
2021-04-04,0.00204783
2021-04-05,0.00232702
2021-04-06,0.00287097
2021-04-07,0.00151648
2021-04-08,0.00079998000000000005
2021-04-09,0.00146258
2021-04-10,0.0033991999999999998
2021-04-11,0.0023334899999999997
2021-04-12,0.0033203099999999999
2021-04-13,0.0033256200000000001
2021-04-14,0.0045200700000000002
2021-04-15,0.0032852100000000002
2021-04-16,0.0039063600000000002
2021-04-17,0.0023856800000000003
2021-04-18,0.0011875500000000001
2021-04-19,0.00071920000000000003
2021-04-20,0.00041279000000000001
2021-04-21,0.00030000000000000003
2021-04-22,0.00044465999999999999
2021-04-23,0.00090242999999999996
2021-04-24,0.00050390999999999999
2021-04-25,0.00030000000000000003
2021-04-26,0.00030000000000000003
2021-04-27,0.00060663000000000004
2021-04-28,0.00063354999999999998
2021-04-29,0.00030000000000000003
2021-04-30,0.00077490000000000002
2021-05-01,0.00057417000000000004
2021-05-02,0.00073172999999999999
2021-05-03,0.00081627000000000002
2021-05-04,0.0017403100000000001
2021-05-05,0.00204659
2021-05-06,0.00245773
2021-05-07,0.00113204
2021-05-08,0.00147484
2021-05-09,0.0015466099999999999
2021-05-10,0.0021091600000000001
2021-05-11,0.0011402199999999999
2021-05-12,0.0011184300000000001
2021-05-13,0.00065670000000000008
2021-05-14,0.00030000000000000003
2021-05-15,0.0013694200000000001
2021-05-16,0.00062665000000000008
2021-05-17,0.00119118
2021-05-18,0.00089919000000000002
2021-05-19,-0.0029302099999999999
2021-05-20,0.00031828
2021-05-21,0.00030000000000000003
2021-05-22,0.00030000000000000003
2021-05-23,0.00030000000000000003
2021-05-24,0.00030000000000000003
2021-05-25,0.00030000000000000003
2021-05-26,0.00030000000000000003
2021-05-27,0.00030000000000000003
2021-05-28,0.00030000000000000003
2021-05-29,0.00030000000000000003
2021-05-30,0.00030000000000000003
2021-05-31,0.00030000000000000003
2021-06-01,0.00030000000000000003
2021-06-02,0.00030000000000000003
2021-06-03,0.00030000000000000003
2021-06-04,0.00030000000000000003
2021-06-05,0.00030000000000000003
2021-06-06,0.00030000000000000003
2021-06-07,0.00030000000000000003
2021-06-08,0.00030000000000000003
2021-06-09,0.00030000000000000003
2021-06-10,0.00030000000000000003
2021-06-11,0.00028683000000000002
2021-06-12,0.00030000000000000003
2021-06-13,0.00030000000000000003
2021-06-14,0.00023785000000000001
2021-06-15,0.00030000000000000003
2021-06-16,0.00030000000000000003
2021-06-17,0.00030000000000000003
2021-06-18,0.00018971
2021-06-19,-8.3789999999999996e-05
2021-06-20,-0.00019034000000000002
2021-06-21,-0.00010245999999999999
2021-06-22,0.00013674999999999999
2021-06-23,-0.00011752
2021-06-24,0.00015568
2021-06-25,0.00027207000000000002
2021-06-26,-0.00016521
2021-06-27,-0.00047090000000000001
2021-06-28,3.3310000000000005e-05
2021-06-29,2.7339999999999992e-05
2021-06-30,0.00030000000000000003
2021-07-01,0.00024853000000000001
2021-07-02,-0.00017226999999999998
2021-07-03,6.1210000000000005e-05
2021-07-04,0.00030000000000000003
2021-07-05,0.00019822000000000001
2021-07-06,8.5489999999999996e-05
2021-07-07,0.00023042000000000001
2021-07-08,0.00017564000000000002
2021-07-09,0.00022471000000000001
2021-07-10,0.00030000000000000003
2021-07-11,0.00030000000000000003
2021-07-12,0.00030000000000000003
2021-07-13,0.00018564000000000002
2021-07-14,0.00018450000000000001
2021-07-15,0.00025655000000000003
2021-07-16,0.00026785000000000003
2021-07-17,0.00025313000000000001
2021-07-18,0.00030000000000000003
2021-07-19,1.199e-05
2021-07-20,-0.00048893000000000005
2021-07-21,-0.00054182000000000004
2021-07-22,0.00030000000000000003
2021-07-23,0.00028643000000000001
2021-07-24,0.00017386000000000002
2021-07-25,0.00013448
2021-07-26,0.00030000000000000003
2021-07-27,0.00030000000000000003
2021-07-28,0.00025618
2021-07-29,0.00025723
2021-07-30,0.00030000000000000003
2021-07-31,0.00030000000000000003
2021-08-01,0.00030000000000000003
2021-08-02,0.00030000000000000003
2021-08-03,0.00020759000000000001
2021-08-04,0.00019663000000000002
2021-08-05,0.00030000000000000003
2021-08-06,0.00030000000000000003
2021-08-07,0.00038202
2021-08-08,0.00033627
2021-08-09,0.00045395
2021-08-10,0.00065733999999999996
2021-08-11,0.00078859999999999998
2021-08-12,0.00042187000000000002
2021-08-13,0.00062195999999999996
2021-08-14,0.00086691000000000003
2021-08-15,0.00062763000000000001
2021-08-16,0.00045793000000000006
2021-08-17,0.00030000000000000003
2021-08-18,0.00030000000000000003
2021-08-19,0.00030000000000000003
2021-08-20,0.00075049999999999997
2021-08-21,0.00056745999999999999
2021-08-22,0.00050666000000000003
2021-08-23,0.00158683
2021-08-24,0.00118924
2021-08-25,0.00046461000000000001
2021-08-26,0.00030000000000000003
2021-08-27,0.00030000000000000003
2021-08-28,0.00035499000000000001
2021-08-29,0.00036779
2021-08-30,0.00030000000000000003
2021-08-31,0.00040707000000000004
2021-09-01,0.00030000000000000003
2021-09-02,0.0013443999999999999
2021-09-03,0.0013050399999999999
2021-09-04,0.0022397300000000001
2021-09-05,0.00209457
2021-09-06,0.0017132
2021-09-07,0.0013461599999999999
2021-09-08,0.00030000000000000003
2021-09-09,0.00030000000000000003
2021-09-10,0.00030000000000000003
2021-09-11,0.00030000000000000003
2021-09-12,0.00030000000000000003
2021-09-13,0.00030000000000000003
2021-09-14,0.00030000000000000003
2021-09-15,0.00030000000000000003
2021-09-16,0.00030000000000000003
2021-09-17,0.00030000000000000003
2021-09-18,0.00030000000000000003
2021-09-19,0.00030000000000000003
2021-09-20,0.00030000000000000003
2021-09-21,0.00030000000000000003
2021-09-22,0.00030000000000000003
2021-09-23,0.00030000000000000003
2021-09-24,-0.00010290000000000001
2021-09-25,7.4299999999999975e-06
2021-09-26,0.00015461000000000001
2021-09-27,0.00030000000000000003
2021-09-28,3.4739999999999996e-05
2021-09-29,-6.1299999999999972e-06
2021-09-30,7.0490000000000011e-05
2021-10-01,0.00016671000000000001
2021-10-02,0.00030000000000000003
2021-10-03,0.00030000000000000003
2021-10-04,0.00030000000000000003
2021-10-05,0.00030000000000000003
2021-10-06,0.00034323000000000003
2021-10-07,0.00076239999999999999
2021-10-08,0.00055305000000000003
2021-10-09,0.00030000000000000003
2021-10-10,0.00030000000000000003
2021-10-11,0.00053070000000000005
2021-10-12,0.00030000000000000003
2021-10-13,0.00030000000000000003
2021-10-14,0.00079431
2021-10-15,0.0010355200000000001
2021-10-16,0.0010800499999999999
2021-10-17,0.0012451599999999999
2021-10-18,0.00081873999999999998
2021-10-19,0.00092870999999999991
2021-10-20,0.0012532699999999999
2021-10-21,0.00182558
2021-10-22,0.0010181400000000001
2021-10-23,0.00063645999999999993
2021-10-24,0.0010465800000000001
2021-10-25,0.0011564800000000001
2021-10-26,0.0011998600000000001
2021-10-27,0.0010290799999999999
2021-10-28,0.00039555999999999999
2021-10-29,0.00103684
2021-10-30,0.00083953999999999995
2021-10-31,0.00045460999999999999
2021-11-01,0.00064572999999999996
2021-11-02,0.00117982
2021-11-03,0.00080177999999999998
2021-11-04,0.0010744800000000001
2021-11-05,0.00070120000000000002
2021-11-06,0.00093391000000000004
2021-11-07,0.00073943999999999995
2021-11-08,0.00072719000000000006
2021-11-09,0.00030000000000000003
2021-11-10,0.00069410000000000001
2021-11-11,0.00042974000000000002
2021-11-12,0.00030000000000000003
2021-11-13,0.00030000000000000003
2021-11-14,0.00030000000000000003
2021-11-15,0.00057532999999999998
2021-11-16,0.00035753
2021-11-17,0.00030000000000000003
2021-11-18,0.00030000000000000003
2021-11-19,0.00030000000000000003
2021-11-20,0.00030000000000000003
2021-11-21,0.00030000000000000003
2021-11-22,0.00030000000000000003
2021-11-23,0.00030000000000000003
2021-11-24,0.00030000000000000003
2021-11-25,0.00055137000000000003
2021-11-26,0.00063245
2021-11-27,0.00030000000000000003
2021-11-28,0.00030000000000000003
2021-11-29,0.00030000000000000003
2021-11-30,0.00039201999999999998
2021-12-01,0.00036249999999999998
2021-12-02,0.00030000000000000003
2021-12-03,0.00032561999999999999
2021-12-04,0.00026582999999999999
2021-12-05,0.00030000000000000003
2021-12-06,0.00030000000000000003
2021-12-07,0.00027060000000000002
2021-12-08,0.00030000000000000003
2021-12-09,0.00030000000000000003
2021-12-10,0.00018963000000000001
2021-12-11,0.00028718999999999999
2021-12-12,0.00030000000000000003
2021-12-13,8.1890000000000004e-05
2021-12-14,0.00014733000000000001
2021-12-15,0.00030000000000000003
2021-12-16,0.00023234000000000002
2021-12-17,0.00030000000000000003
2021-12-18,0.00025421999999999999
2021-12-19,0.00024352999999999999
2021-12-20,0.00030000000000000003
2021-12-21,0.00030000000000000003
2021-12-22,0.00030000000000000003
2021-12-23,0.00023383
2021-12-24,0.00030000000000000003
2021-12-25,0.00030000000000000003
2021-12-26,0.00030000000000000003
2021-12-27,0.00030000000000000003
2021-12-28,0.00016479999999999999
2021-12-29,0.00024923000000000002
2021-12-30,0.00018468
2021-12-31,0.00017821000000000002
