day,usd
2000-04-14,3.1099999999999999
2000-04-18,3.1200000000000001
2000-04-25,3.1800000000000002
2000-04-28,3.0899999999999999
2000-05-02,3.2000000000000002
2000-05-09,3.25
2000-05-19,3.7599999999999998
2000-05-22,3.9500000000000002
2000-05-25,4.1799999999999997
2000-05-30,4.3499999999999996
2000-05-31,4.5199999999999996
2000-06-01,4.3899999999999997
2000-06-02,4.21
2000-06-06,4.4800000000000004
2000-06-08,3.96
2000-06-09,4.1399999999999997
2000-06-12,4.2199999999999998
2000-06-14,4.1600000000000001
2000-06-15,4.3799999999999999
2000-06-16,4.4500000000000002
2000-06-19,4.3799999999999999
2000-06-20,4.0199999999999996
2000-06-21,4.1399999999999997
2000-06-22,4.4400000000000004
2000-06-23,4.4199999999999999
2000-06-27,4.5499999999999998
2000-06-28,4.4400000000000004
2000-06-29,4.25
2000-06-30,4.3600000000000003
2000-07-03,4.3600000000000003
2000-07-13,4.0800000000000001
2000-07-14,4.1699999999999999
2000-07-18,3.9900000000000002
2000-07-19,4.0700000000000003
2000-07-20,3.8599999999999999
2000-07-21,3.8799999999999999
2000-07-25,3.6299999999999999
2000-07-27,3.75
2000-07-28,3.8900000000000001
2000-08-01,3.7799999999999998
2000-08-03,4.2300000000000004
2000-08-09,4.4800000000000004
2000-08-22,4.7999999999999998
2000-08-24,4.5300000000000002
2000-08-28,4.6200000000000001
2000-09-08,4.7400000000000002
2000-09-12,4.96
2000-09-18,5.0599999999999996
2000-10-02,5.2400000000000002
2000-10-03,5.29
2000-10-05,5.21
2000-10-10,5.1600000000000001
2000-10-11,5.0999999999999996
2000-10-16,5.3399999999999999
2000-10-23,4.8200000000000003
2000-10-24,4.8399999999999999
2000-10-26,4.6100000000000003
2000-10-30,4.5599999999999996
2000-10-31,4.3700000000000001
2000-11-01,4.4000000000000004
2000-11-06,4.5999999999999996
2000-11-27,6.2400000000000002
2000-11-28,5.9000000000000004
2000-11-29,5.9299999999999997
2000-12-01,6.5300000000000002
2000-12-04,7.4100000000000001
2000-12-05,8.0299999999999994
2000-12-06,8.75
2000-12-07,8.4800000000000004
2000-12-08,8.1300000000000008
2000-12-11,9.9600000000000009
2000-12-12,8.5800000000000001
2000-12-14,7.4800000000000004
2000-12-15,8.0299999999999994
2000-12-18,9.2799999999999994
2000-12-19,9.1099999999999994
2000-12-22,10.48
2000-12-28,9.2200000000000006
2001-01-02,9.9700000000000006
2001-01-03,9.7100000000000009
2001-01-04,9.4499999999999993
2001-01-05,10.029999999999999
2001-01-08,10.31
2001-01-09,9.9499999999999993
2001-01-10,9.9100000000000001
2001-01-18,7.0899999999999999
2001-01-24,6.8099999999999996
2001-01-25,6.8099999999999996
2001-01-26,7
2001-01-29,6.7599999999999998
2001-02-05,6.1500000000000004
2001-02-12,5.7400000000000002
2001-02-14,5.8899999999999997
2001-02-21,5.2000000000000002
2001-02-26,5.0700000000000003
2001-02-27,5.0700000000000003
2001-03-01,5.25
2001-03-02,5.0599999999999996
2001-03-13,5.0800000000000001
2001-03-14,4.9900000000000002
2001-03-15,5.2699999999999996
2001-03-16,5.2699999999999996
2001-03-19,5.2699999999999996
2001-03-20,5.2699999999999996
2001-03-22,5.1600000000000001
2001-03-27,5.4699999999999998
2001-03-28,5.5999999999999996
2001-04-02,5.25
2001-04-05,5.2699999999999996
2001-04-20,5
2001-04-23,5.0899999999999999
2001-04-30,4.7300000000000004
2001-05-03,4.46
2001-05-04,4.5
2001-05-23,4.1100000000000003
2001-05-25,3.8300000000000001
2001-06-01,3.7000000000000002
2001-06-04,3.98
2001-06-05,3.9300000000000002
2001-06-07,3.6800000000000002
2001-06-11,3.9100000000000001
2001-06-22,3.6800000000000002
2001-06-27,3.3900000000000001
2001-06-28,3.2000000000000002
2001-07-03,3
2001-07-18,3.1499999999999999
2001-07-23,3.02
2001-07-31,3.3100000000000001
2001-08-07,3.1600000000000001
2001-08-08,3.1099999999999999
2001-08-10,2.9900000000000002
2001-08-16,3.46
2001-08-23,2.8700000000000001
2001-08-30,2.4700000000000002
2001-09-06,2.4300000000000002
2001-09-07,2.3599999999999999
2001-09-17,2.3599999999999999
2001-09-20,2.0600000000000001
2001-09-21,2.04
2001-09-25,1.9399999999999999
2001-09-26,1.8799999999999999
2001-10-04,2.1299999999999999
2001-10-05,2.1099999999999999
2001-10-09,2.1099999999999999
2001-10-11,2.4100000000000001
2001-10-15,2.2599999999999998
2001-10-26,3.0600000000000001
2001-10-30,3.1099999999999999
2001-11-01,2.9900000000000002
2001-11-05,2.8700000000000001
2001-11-13,2.3799999999999999
2001-11-14,2.29
2001-11-21,1.9099999999999999
2001-11-26,1.79
2001-11-27,1.8700000000000001
2001-11-30,1.8300000000000001
2001-12-04,2
2001-12-12,2.5699999999999998
2001-12-17,2.3999999999999999
2001-12-21,2.3999999999999999
2001-12-26,2.3999999999999999
2001-12-27,2.3999999999999999
2001-12-28,2.3999999999999999
2001-12-31,2.3999999999999999
2002-01-03,2.5800000000000001
2002-01-04,2.5800000000000001
2002-01-07,2.5800000000000001
2002-01-10,2.3199999999999998
2002-01-11,2.3199999999999998
2002-01-15,2.3199999999999998
2002-01-16,2.3799999999999999
2002-01-17,2.3999999999999999
2002-01-22,2.2799999999999998
2002-01-23,2.2799999999999998
2002-01-28,2.0299999999999998
2002-01-29,2.0299999999999998
2002-01-30,2.2799999999999998
2002-01-31,2.2799999999999998
2002-02-01,2.2799999999999998
2002-02-15,2.1800000000000002
2002-02-22,2.3999999999999999
2002-02-27,2.4900000000000002
2002-03-06,2.52
2002-03-13,2.9700000000000002
2002-03-14,2.7799999999999998
2002-03-21,3.2000000000000002
2002-03-28,3.1800000000000002
2002-04-12,3.0699999999999998
2002-04-15,3.27
2002-04-18,3.5
2002-04-25,3.46
2002-04-26,3.3199999999999998
2002-05-15,3.6000000000000001
2002-05-22,3.3900000000000001
2002-05-28,3.1800000000000002
2002-05-30,3.3300000000000001
2002-06-11,3.1099999999999999
2002-06-17,3.3399999999999999
2002-06-20,3.3300000000000001
2002-06-26,3.9199999999999999
2002-06-27,3.2200000000000002
2002-07-01,3.2799999999999998
2002-07-22,3.0099999999999998
2002-07-30,2.9700000000000002
2002-07-31,3.02
2002-08-06,2.7999999999999998
2002-08-16,3.1000000000000001
2002-08-27,3.4700000000000002
2002-08-28,3.3100000000000001
2002-09-12,3.2200000000000002
2002-09-13,3.3700000000000001
2002-09-24,4
2002-09-25,3.7599999999999998
2002-09-27,3.7599999999999998
2002-10-01,4.4100000000000001
2002-10-02,4.2699999999999996
2002-10-22,4.2000000000000002
2002-11-13,3.8300000000000001
2002-11-14,3.8999999999999999
2002-11-15,3.9199999999999999
2002-11-18,4.1799999999999997
2002-11-19,4.25
2002-11-20,4.2699999999999996
2002-11-21,4.2400000000000002
2002-12-02,4.2300000000000004
2002-12-10,4.4000000000000004
2002-12-11,4.6299999999999999
2002-12-16,5.3099999999999996
2002-12-17,5.1299999999999999
2002-12-27,4.8099999999999996
2003-01-09,5.0499999999999998
2003-01-13,5.2300000000000004
2003-01-16,5.5
2003-01-22,5.7199999999999998
2003-01-23,6.5499999999999998
2003-02-06,6.0800000000000001
2003-02-14,5.8799999999999999
2003-02-18,6.0899999999999999
2003-02-19,6.0999999999999996
2003-02-24,11.98
2003-02-25,18.48
2003-02-28,10.81
2003-03-03,8.5099999999999998
2003-03-07,7.4199999999999999
2003-03-19,5.2000000000000002
2003-03-20,5.2000000000000002
2003-03-21,5.0499999999999998
2003-03-25,5.0700000000000003
2003-04-09,5.1100000000000003
2003-04-28,5.2999999999999998
2003-04-30,5.25
2003-05-01,5.3200000000000003
2003-06-04,6.4000000000000004
2003-06-05,6.1699999999999999
2003-06-10,6.0800000000000001
2003-06-13,5.4400000000000004
2003-07-07,5.2000000000000002
2003-07-08,5.4000000000000004
2003-07-09,5.5599999999999996
2003-07-14,5.1500000000000004
2003-07-18,5.0099999999999998
2003-07-21,5.1100000000000003
2003-07-24,4.8600000000000003
2003-07-25,4.6799999999999997
2003-07-28,4.6799999999999997
2003-08-01,4.71
2003-08-08,5.0199999999999996
2003-08-14,5.0999999999999996
2003-08-26,5.0899999999999999
2003-08-28,4.9400000000000004
2003-08-29,4.8600000000000003
2003-09-02,4.6200000000000001
2003-09-05,4.7599999999999998
2003-09-11,4.8499999999999996
2003-09-22,4.3799999999999999
2003-09-29,4.5700000000000003
2003-10-06,4.4000000000000004
2003-10-07,4.6600000000000001
2003-10-09,4.7800000000000002
2003-10-10,4.9199999999999999
2003-10-14,4.8399999999999999
2003-10-16,4.9199999999999999
2003-10-17,4.5300000000000002
2003-10-20,4.2999999999999998
2003-10-23,4.9000000000000004
2003-10-24,4.7800000000000002
2003-11-03,4.1200000000000001
2003-11-04,4.0099999999999998
2003-11-11,4.5199999999999996
2003-11-14,4.6200000000000001
2003-11-18,4.3499999999999996
2003-11-21,4.1500000000000004
2003-12-01,5.0199999999999996
2003-12-04,5.7000000000000002
2003-12-05,6.2699999999999996
2003-12-09,6.5199999999999996
2004-01-07,6.6100000000000003
2004-01-08,6.4100000000000001
2004-01-09,6.9100000000000001
2004-01-14,5.7300000000000004
2004-01-15,6.0199999999999996
2004-01-22,6.0300000000000002
2004-01-26,5.7000000000000002
2004-02-05,5.54
2004-02-09,5.4400000000000004
2004-02-18,5.3300000000000001
2004-02-23,5.0999999999999996
2004-02-25,5.0999999999999996
2004-04-06,5.7000000000000002
2004-05-03,5.7999999999999998
2004-05-10,6.1399999999999997
2004-05-21,6.3499999999999996
2004-05-26,6.7000000000000002
2004-06-03,6.4400000000000004
2004-06-28,6.1299999999999999
2004-07-02,5.8799999999999999
2004-07-08,6.1900000000000004
2004-07-21,5.9000000000000004
2004-07-23,5.9800000000000004
2004-07-28,5.7699999999999996
2004-08-24,5.2300000000000004
2004-08-27,5.0499999999999998
2004-08-30,5.0499999999999998
2004-09-01,5.0199999999999996
2004-09-03,4.3200000000000003
2004-09-13,5.1200000000000001
2004-09-14,5.1500000000000004
2004-09-17,4.9500000000000002
2004-09-20,5.2199999999999998
2004-09-24,5.4100000000000001
2004-09-27,5.2199999999999998
2004-10-01,5.3799999999999999
2004-10-07,6.2400000000000002
2004-10-08,5.5899999999999999
2004-10-13,5.3799999999999999
2004-10-18,5.6399999999999997
2004-10-19,6.1299999999999999
2004-10-27,8.1199999999999992
2004-10-28,6.7999999999999998
2004-11-04,7.4000000000000004
2004-11-05,6.0800000000000001
2004-11-08,6.6200000000000001
2004-11-09,5.79
2004-11-12,5.9000000000000004
2004-11-17,6.0599999999999996
2004-11-22,5.2400000000000002
2004-11-29,6.7599999999999998
2004-11-30,6.79
2004-12-02,6.6900000000000004
2004-12-13,6.8899999999999997
2004-12-14,7.0999999999999996
2004-12-17,7.2599999999999998
2004-12-21,6.8300000000000001
2004-12-23,6.9800000000000004
2004-12-27,6.5700000000000003
2005-01-03,5.5300000000000002
2005-01-04,5.71
2005-01-07,5.8200000000000003
2005-01-10,6.21
2005-01-11,5.96
2005-01-25,6.4400000000000004
2005-01-28,6.2300000000000004
2005-02-09,6.2000000000000002
2005-02-17,6.0499999999999998
2005-02-24,6.3300000000000001
2005-02-25,6.2400000000000002
2005-02-28,6.6200000000000001
2005-03-02,6.6100000000000003
2005-03-10,6.9100000000000001
2005-03-18,7.1200000000000001
2005-03-22,7.2400000000000002
2005-03-24,7.0700000000000003
2005-03-30,7.1799999999999997
2005-04-04,7.7999999999999998
2005-04-07,7.5
2005-04-08,7.2599999999999998
2005-04-19,6.9500000000000002
2005-04-28,6.6699999999999999
2005-05-06,6.6699999999999999
2005-05-12,6.6200000000000001
2005-05-31,6.3099999999999996
2005-06-07,7.1299999999999999
2005-06-10,7.0899999999999999
2005-06-20,7.7999999999999998
2005-07-01,7.0099999999999998
2005-07-08,7.8700000000000001
2005-07-19,7.7000000000000002
2005-07-28,7.6900000000000004
2005-08-01,8.0299999999999994
2005-08-23,9.9600000000000009
2005-09-02,11.75
2005-09-06,11.56
2005-09-07,11.029999999999999
2005-09-08,10.92
2005-09-09,11.029999999999999
2005-09-12,10.68
2005-09-13,10.710000000000001
2005-09-15,11.24
2005-09-19,11.99
2005-09-21,14.26
2005-09-22,14.84
2005-10-07,13.67
2005-10-21,12.73
2005-10-27,13.9
2005-11-04,9.6699999999999999
2005-11-07,8.7699999999999996
2005-11-08,9.1500000000000004
2005-11-10,9.6600000000000001
2005-11-11,9.1999999999999993
2005-11-15,9.2100000000000009
2005-11-16,11.029999999999999
2005-11-18,10.01
2005-11-21,10.48
2005-11-22,11.15
2005-11-28,11.01
2005-12-08,14.25
2005-12-12,14.82
2005-12-23,11.17
2005-12-27,10.220000000000001
2005-12-28,9.9000000000000004
2006-01-03,9.9000000000000004
2006-01-04,9.25
2006-01-05,9.2400000000000002
2006-01-12,8.6999999999999993
2006-01-24,8.2699999999999996
2006-02-10,7.5700000000000003
2006-02-14,7.0300000000000002
2006-03-03,6.5899999999999999
2006-03-10,6.4000000000000004
2006-03-15,7.0999999999999996
2006-03-17,7.1699999999999999
2006-03-20,7
2006-03-23,7.1600000000000001
2006-03-24,7.4299999999999997
2006-03-29,7.1600000000000001
2006-04-26,7.1699999999999999
2006-04-28,6.6399999999999997
2006-05-04,6.4699999999999998
2006-05-09,6.5499999999999998
2006-05-10,6.5
2006-05-12,6.3499999999999996
2006-05-16,5.9900000000000002
2006-05-18,5.79
2006-05-26,5.7800000000000002
2006-06-01,6.25
2006-06-02,6.2300000000000004
2006-06-05,6.4000000000000004
2006-06-09,6.0999999999999996
2006-06-12,6.0199999999999996
2006-06-16,7.0300000000000002
2006-06-20,6.6200000000000001
2006-06-21,6.5
2006-06-23,6.1399999999999997
2006-06-30,5.8399999999999999
2006-07-05,5.7000000000000002
2006-07-07,5.1799999999999997
2006-07-10,5.3200000000000003
2006-07-14,6.2800000000000002
2006-07-28,7.2400000000000002
2006-08-04,7.4400000000000004
2006-08-22,6.8600000000000003
2006-08-23,7.1900000000000004
2006-08-31,5.7999999999999998
2006-09-01,5.2400000000000002
2006-09-11,5.29
2006-09-14,5.0899999999999999
2006-09-15,4.4000000000000004
2006-09-19,4.9900000000000002
2006-10-13,4.2999999999999998
2006-10-20,6.8799999999999999
2006-11-03,7.4299999999999997
2006-11-22,7.4199999999999999
2006-11-30,8.3200000000000003
2006-12-06,7.3200000000000003
2006-12-08,7.4500000000000002
2006-12-14,7.2599999999999998
2006-12-15,6.8200000000000003
2006-12-29,5.5
2007-01-23,7.5300000000000002
2007-01-24,7.5800000000000001
2007-02-09,8.1600000000000001
2007-02-21,7.5099999999999998
2007-03-02,7.2199999999999998
2007-03-08,7.1399999999999997
2007-03-27,7.1500000000000004
2007-03-29,7.3399999999999999
2007-04-04,7.46
2007-04-05,7.5300000000000002
2007-04-09,7.6500000000000004
2007-04-10,7.6500000000000004
2007-04-11,7.9699999999999998
2007-04-13,7.9299999999999997
2007-04-16,7.6600000000000001
2007-04-17,7.5
2007-04-18,7.54
2007-04-19,7.54
2007-04-20,7.3200000000000003
2007-04-23,7.2400000000000002
2007-04-24,7.5700000000000003
2007-04-25,7.5999999999999996
2007-04-26,7.5599999999999996
2007-04-27,7.4400000000000004
2007-04-30,7.71
2007-05-01,7.6399999999999997
2007-05-02,7.6399999999999997
2007-05-03,7.5800000000000001
2007-05-04,7.8200000000000003
2007-05-07,7.6900000000000004
2007-05-08,7.5
2007-05-09,7.46
2007-05-10,7.6299999999999999
2007-05-11,7.5300000000000002
2007-05-14,7.8499999999999996
2007-05-15,7.6799999999999997
2007-05-16,7.6200000000000001
2007-05-17,7.6900000000000004
2007-05-18,7.8700000000000001
2007-05-21,7.6600000000000001
2007-05-22,7.5999999999999996
2007-05-23,7.5099999999999998
2007-05-24,7.5599999999999996
2007-05-25,7.4699999999999998
2007-05-29,7.5099999999999998
2007-05-30,7.71
2007-05-31,7.7999999999999998
2007-06-01,7.5700000000000003
2007-06-04,7.7300000000000004
2007-06-05,7.8300000000000001
2007-06-06,7.8300000000000001
2007-06-07,7.8899999999999997
2007-06-08,7.5199999999999996
2007-06-11,7.4199999999999999
2007-06-12,7.4500000000000002
2007-06-13,7.5999999999999996
2007-06-14,7.4800000000000004
2007-06-15,7.5800000000000001
2007-06-18,7.6900000000000004
2007-06-19,7.46
2007-06-20,7.3899999999999997
2007-06-21,7.2400000000000002
2007-06-22,7.04
2007-06-25,6.7699999999999996
2007-06-26,6.8499999999999996
2007-06-27,6.7400000000000002
2007-06-28,6.79
2007-06-29,6.4000000000000004
2007-07-02,6.2400000000000002
2007-07-03,6.3700000000000001
2007-07-05,6.2999999999999998
2007-07-06,6.1500000000000004
2007-07-09,6.3899999999999997
2007-07-10,6.4400000000000004
2007-07-11,6.6600000000000001
2007-07-12,6.2599999999999998
2007-07-13,6.2699999999999996
2007-07-16,6.3200000000000003
2007-07-17,6.3399999999999999
2007-07-18,6.2300000000000004
2007-07-19,6.5
2007-07-20,6.46
2007-07-23,6
2007-07-24,5.6600000000000001
2007-07-25,5.5599999999999996
2007-07-26,5.8300000000000001
2007-07-27,5.7699999999999996
2007-07-30,6.3099999999999996
2007-07-31,6.5300000000000002
2007-08-01,6.1900000000000004
2007-08-02,6.3399999999999999
2007-08-03,6.1100000000000003
2007-08-06,6.0999999999999996
2007-08-07,6.3799999999999999
2007-08-08,6.2400000000000002
2007-08-09,6.4500000000000002
2007-08-10,6.5700000000000003
2007-08-13,7.1500000000000004
2007-08-14,6.8600000000000003
2007-08-15,7.2999999999999998
2007-08-16,6.96
2007-08-17,7.1399999999999997
2007-08-20,6.4699999999999998
2007-08-21,5.9199999999999999
2007-08-22,5.8399999999999999
2007-08-23,5.7300000000000004
2007-08-24,5.6900000000000004
2007-08-27,5.3399999999999999
2007-08-28,5.5599999999999996
2007-08-29,5.6399999999999997
2007-08-30,5.54
2007-08-31,5.4900000000000002
2007-09-04,5.2999999999999998
2007-09-05,5.7999999999999998
2007-09-06,6.0199999999999996
2007-09-07,5.5300000000000002
2007-09-10,5.5599999999999996
2007-09-11,5.9800000000000004
2007-09-12,6.1299999999999999
2007-09-13,6.2699999999999996
2007-09-14,6.2300000000000004
2007-09-17,6.3799999999999999
2007-09-18,6.4199999999999999
2007-09-19,6.25
2007-09-20,6.0199999999999996
2007-09-21,5.96
2007-09-24,6.1200000000000001
2007-09-25,6.54
2007-09-26,6.4699999999999998
2007-09-27,6.3799999999999999
2007-09-28,6.1500000000000004
2007-10-01,6.0700000000000003
2007-10-02,6.5499999999999998
2007-10-03,6.96
2007-10-04,6.9100000000000001
2007-10-05,6.7699999999999996
